year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
19,23,65615,2330454,Mendocino,Ukiah Unified,Accelerated Achievement Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,0439,Directly funded,Y,4,12,146,124,3,6,1,84,126,24,126,Y,1,12,10,,1,1,4,12,1,23656152330454
19,23,65615,6117386,Mendocino,Ukiah Unified,Tree of Life Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0276,Directly funded,Y,K,8,83,37,0,0,0,35,46,2,46,Y,1,6,10,,1,1,14,8,1,23656156117386
19,23,65623,0000000,Mendocino,Willits Unified,,Unified School District,,,,,,,,,,1512,975,18,56,99,782,1098,218,1130,Y,,,,,,,,,1,23656230000000
19,23,65623,0112300,Mendocino,Willits Unified,La Vida Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0822,Directly funded,Y,K,12,76,60,0,0,0,44,67,3,67,Y,1,12,10,,1,1,14,12,1,23656230112300
19,23,65623,0125658,Mendocino,Willits Unified,Willits Elementary Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1373,Directly funded,Y,K,5,139,85,0,2,0,64,85,8,87,Y,1,6,10,,1,1,14,5,1,23656230125658
19,23,65623,2330363,Mendocino,Willits Unified,Willits Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0166,Directly funded,Y,6,12,120,79,1,0,0,61,81,3,81,Y,1,12,10,,1,1,6,12,1,23656232330363
19,23,73866,0000000,Mendocino,Potter Valley Community Unified,,Unified School District,,,,,,,,,,264,159,2,24,0,102,169,44,170,Y,,,,,,,,,1,23738660000000
19,23,73916,0000000,Mendocino,Laytonville Unified,,Unified School District,,,,,,,,,,360,243,2,47,0,131,246,24,251,Y,,,,,,,,,1,23739160000000
19,23,75218,0000000,Mendocino,Leggett Valley Unified,,Unified School District,,,,,,,,,,128,70,0,4,0,50,74,7,77,Y,,,,,,,,,1,23752180000000
19,24,10249,0000000,Merced,Merced County Office of Education,,County Office of Education (COE),,,,,,,,,,1212,769,41,11,4,405,978,295,1038,Y,,,,,,,,,1,24102490000000
19,24,10249,0106518,Merced,Merced County Office of Education,Merced Scholars Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0631,Locally funded,N,6,12,129,72,1,1,0,65,85,5,85,Y,1,12,10,,2,0,6,12,1,24102490106518
19,24,10249,0138032,Merced,Merced County Office of Education,Come Back Charter,County Office of Education (COE),High Schools (Public),Traditional,,Yes,2002,Locally funded,N,9,12,19,0,0,0,0,9,9,2,10,Y,1,7,10,,2,0,9,12,1,24102490138032
19,24,65631,0000000,Merced,Atwater Elementary,,Elementary School District,,,,,,,,,,5125,3893,39,104,44,2747,3948,1411,4057,Y,,,,,,,,,1,24656310000000
19,24,65649,0000000,Merced,Ballico-Cressey Elementary,,Elementary School District,,,,,,,,,,46,21,0,0,0,13,25,14,28,Y,,,,,,,,,1,24656490000000
19,24,65649,6025381,Merced,Ballico-Cressey Elementary,Ballico-Cressey Community Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1980,Locally funded,N,1,8,323,196,2,1,3,109,206,101,220,Y,1,6,10,,2,0,1,8,1,24656496025381
19,24,65680,0000000,Merced,El Nido Elementary,,Elementary School District,,,,,,,,,,181,151,1,0,13,91,154,135,163,Y,,,,,,,,,1,24656800000000
19,24,65698,0000000,Merced,Hilmar Unified,,Unified School District,,,,,,,,,,2319,1287,3,19,55,798,1296,503,1366,Y,,,,,,,,,1,24656980000000
19,24,65722,0000000,Merced,Le Grand Union Elementary,,Elementary School District,,,,,,,,,,369,237,2,0,14,203,263,160,288,Y,,,,,,,,,1,24657220000000
19,24,65730,0000000,Merced,Le Grand Union High,,High School District,,,,,,,,,,511,386,1,0,28,256,409,84,419,Y,,,,,,,,,1,24657300000000
19,24,65748,0000000,Merced,Livingston Union,,Elementary School District,,,,,,,,,,2456,1966,3,115,54,1317,2072,1204,2186,Y,,,,,,,,,1,24657480000000
19,24,65755,0000000,Merced,Los Banos Unified,,Unified School District,,,,,,,,,,11072,8339,64,19,188,5065,8377,3196,8813,Y,,,,,,,,,1,24657550000000
19,24,65763,0000000,Merced,McSwain Union Elementary,,Elementary School District,,,,,,,,,,876,338,3,21,1,186,347,94,368,Y,,,,,,,,,1,24657630000000
19,24,65771,0000000,Merced,Merced City Elementary,,Elementary School District,,,,,,,,,,11009,8586,126,50,161,6746,8647,1958,8802,Y,,,,,,,,,1,24657710000000
19,24,65789,0000000,Merced,Merced Union High,,High School District,,,,,,,,,,10523,7952,84,593,152,4854,7952,928,8028,Y,,,,,,,,,1,24657890000000
19,24,65813,0000000,Merced,Plainsburg Union Elementary,,Elementary School District,,,,,,,,,,110,52,0,0,3,25,52,8,53,Y,,,,,,,,,1,24658130000000
19,24,65821,0000000,Merced,Planada Elementary,,Elementary School District,,,,,,,,,,833,752,0,45,36,577,758,455,777,Y,,,,,,,,,1,24658210000000
19,24,65839,0000000,Merced,Snelling-Merced Falls Union Elementary,,Elementary School District,,,,,,,,,,78,57,0,0,1,31,57,18,57,Y,,,,,,,,,1,24658390000000
19,24,65862,0000000,Merced,Weaver Union,,Elementary School District,,,,,,,,,,2871,2316,12,8,44,1793,2371,787,2469,Y,,,,,,,,,1,24658620000000
19,24,65870,0000000,Merced,Winton,,Elementary School District,,,,,,,,,,1979,1811,10,109,37,1131,1841,1099,1881,Y,,,,,,,,,1,24658700000000
19,24,73619,0000000,Merced,Gustine Unified,,Unified School District,,,,,,,,,,1845,1448,12,18,118,973,1483,577,1552,Y,,,,,,,,,1,24736190000000
19,24,73726,0000000,Merced,Merced River Union Elementary,,Elementary School District,,,,,,,,,,174,136,0,0,7,79,137,70,142,Y,,,,,,,,,1,24737260000000
19,24,75317,0000000,Merced,Dos Palos Oro Loma Joint Unified,,Unified School District,,,,,,,,,,2427,2076,6,19,44,1309,2076,544,2118,Y,,,,,,,,,1,24753170000000
19,24,75366,0000000,Merced,Delhi Unified,,Unified School District,,,,,,,,,,2578,2190,17,12,68,1278,2196,985,2272,Y,,,,,,,,,1,24753660000000
19,25,10256,0000000,Modoc,Modoc County Office of Education,,County Office of Education (COE),,,,,,,,,,17,15,0,0,0,6,15,3,15,Y,,,,,,,,,1,25102560000000
19,25,65896,0000000,Modoc,Surprise Valley Joint Unified,,Unified School District,,,,,,,,,,116,70,0,0,4,48,72,7,72,Y,,,,,,,,,1,25658960000000
19,25,73585,0000000,Modoc,Modoc Joint Unified,,Unified School District,,,,,,,,,,872,584,20,0,3,393,587,32,590,Y,,,,,,,,,1,25735850000000
19,25,73593,0000000,Modoc,Tulelake Basin Joint Unified,,Unified School District,,,,,,,,,,388,322,2,0,7,205,326,229,344,Y,,,,,,,,,1,25735930000000
19,26,10264,0000000,Mono,Mono County Office of Education,,County Office of Education (COE),,,,,,,,,,15,1,0,0,0,5,6,0,6,Y,,,,,,,,,1,26102640000000
19,26,10264,0124990,Mono,Mono County Office of Education,Urban Corps of San Diego County Charter,County Office of Education (COE),High Schools (Public),Traditional,Provision 2,Yes,1355,Locally funded,Y,9,12,285,283,0,33,0,75,283,201,284,Y,1,7,10,5,2,1,9,12,1,26102640124990
19,26,73668,0000000,Mono,Eastern Sierra Unified,,Unified School District,,,,,,,,,,403,186,0,0,0,57,187,96,208,Y,,,,,,,,,1,26736680000000
19,26,73692,0000000,Mono,Mammoth Unified,,Unified School District,,,,,,,,,,1207,638,1,2,0,125,642,207,666,Y,,,,,,,,,1,26736920000000
19,27,10272,0000000,Monterey,Monterey County Office of Education,,County Office of Education (COE),,,,,,,,,,500,246,10,48,0,189,350,215,441,Y,,,,,,,,,1,27102720000000
19,27,10272,0112177,Monterey,Monterey County Office of Education,Monterey Bay Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0799,Directly funded,Y,K,8,464,65,0,4,0,66,108,20,122,Y,1,6,10,,1,1,14,8,1,27102720112177
19,27,10272,0124297,Monterey,Monterey County Office of Education,Bay View Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1306,Directly funded,Y,K,8,496,181,0,0,0,121,185,66,212,Y,1,6,10,,1,1,14,8,1,27102720124297
19,27,10272,0125765,Monterey,Monterey County Office of Education,Millennium Charter High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1392,Directly funded,Y,9,12,129,27,1,0,0,35,47,8,52,Y,1,7,10,,1,1,9,12,1,27102720125765
19,27,10272,2730232,Monterey,Monterey County Office of Education,Monterey County Home Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0327,Locally funded,N,K,12,285,172,2,12,0,114,173,36,180,Y,1,12,10,,2,0,14,12,1,27102722730232
19,27,65961,0000000,Monterey,Alisal Union,,Elementary School District,,,,,,,,,,8590,5726,19,937,672,4480,7395,6266,8062,Y,,,,,,,,,1,27659610000000
19,27,65961,6119663,Monterey,Alisal Union,Oasis Charter Public,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0412,Directly funded,Y,K,6,230,26,0,1,0,78,98,70,142,Y,1,6,10,,1,1,14,6,1,27659616119663
19,27,65979,0000000,Monterey,Bradley Union Elementary,,Elementary School District,,,,,,,,,,74,33,0,5,0,23,33,8,34,Y,,,,,,,,,1,27659790000000
19,27,65979,0135111,Monterey,Bradley Union Elementary,Uplift Monterey,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1844,Directly funded,Y,K,12,124,16,0,0,0,35,48,2,48,Y,1,12,10,,1,1,14,12,1,27659790135111
19,27,65979,0136010,Monterey,Bradley Union Elementary,Uplift California South Charter,Elementary School District,High Schools (Public),Traditional,,Yes,1875,Directly funded,Y,9,12,51,7,0,0,0,16,22,3,23,Y,1,7,10,,1,1,9,12,1,27659790136010
19,27,65979,0136218,Monterey,Bradley Union Elementary,Uplift California North Charter,Elementary School District,High Schools (Public),Traditional,,Yes,1876,Directly funded,Y,9,12,191,20,1,0,0,53,68,12,75,Y,1,7,10,,1,1,9,12,1,27659790136218
19,27,65987,0000000,Monterey,Carmel Unified,,Unified School District,,,,,,,,,,2467,376,2,5,0,258,388,86,415,Y,,,,,,,,,1,27659870000000
19,27,65995,0000000,Monterey,Chualar Union,,Elementary School District,,,,,,,,,,309,265,0,38,49,71,270,218,294,Y,,,,,,,,,1,27659950000000
19,27,66027,0000000,Monterey,Graves Elementary,,Elementary School District,,,,,,,,,,42,1,0,0,0,7,8,4,11,Y,,,,,,,,,1,27660270000000
19,27,66035,0000000,Monterey,Greenfield Union Elementary,,Elementary School District,,,,,,,,,,3564,3159,6,606,181,2284,3163,2159,3318,Y,,,,,,,,,1,27660350000000
19,27,66050,0000000,Monterey,King City Union,,Elementary School District,,,,,,,,,,2702,2431,1,382,172,1634,2450,1568,2522,Y,,,,,,,,,1,27660500000000
19,27,66068,0000000,Monterey,South Monterey County Joint Union High,,High School District,,,,,,,,,,2344,1836,4,94,132,1154,1901,400,1933,Y,,,,,,,,,1,27660680000000
19,27,66068,0134254,Monterey,South Monterey County Joint Union High,Pinnacle Academy Charter - Independent Study,High School District,High Schools (Public),Traditional,,Yes,1821,Locally funded,N,9,12,77,53,0,0,2,42,54,19,58,Y,1,7,10,,2,0,9,12,1,27660680134254
19,27,66076,0000000,Monterey,Lagunita Elementary,,Elementary School District,,,,,,,,,,101,15,0,1,0,12,16,3,18,Y,,,,,,,,,1,27660760000000
19,27,66084,0000000,Monterey,Mission Union Elementary,,Elementary School District,,,,,,,,,,131,0,0,0,0,31,31,23,45,Y,,,,,,,,,1,27660840000000
19,27,66092,0000000,Monterey,Monterey Peninsula Unified,,Unified School District,,,,,,,,,,9499,6232,20,880,0,3113,6259,2577,6561,Y,,,,,,,,,1,27660920000000
19,27,66092,0129239,Monterey,Monterey Peninsula Unified,Dual Language Academy of the Monterey Peninsula,Unified School District,Elementary Schools (Public),Traditional,,Yes,1621,Locally funded,N,K,8,475,317,0,35,0,160,317,198,347,Y,1,6,10,,2,0,14,8,1,27660920129239
19,27,66092,2730240,Monterey,Monterey Peninsula Unified,Learning for Life Charter,Unified School District,High Schools (Public),Traditional,,Yes,0362,Directly funded,Y,7,12,128,0,0,10,0,53,57,17,64,Y,1,7,10,,1,1,7,12,1,27660922730240
19,27,66092,6118962,Monterey,Monterey Peninsula Unified,International School of Monterey,Unified School District,Elementary Schools (Public),Traditional,,Yes,0429,Directly funded,Y,K,8,419,40,0,0,0,67,104,35,119,Y,1,6,10,,1,1,14,8,1,27660926118962
19,27,66134,0000000,Monterey,Pacific Grove Unified,,Unified School District,,,,,,,,,,2035,393,0,2,0,291,416,84,455,Y,,,,,,,,,1,27661340000000
19,27,66142,0000000,Monterey,Salinas City Elementary,,Elementary School District,,,,,,,,,,8662,7015,23,2779,354,4708,7035,4438,7453,Y,,,,,,,,,1,27661420000000
19,27,66159,0000000,Monterey,Salinas Union High,,High School District,,,,,,,,,,15818,10206,31,98,588,7329,11535,3404,12050,Y,,,,,,,,,1,27661590000000
19,27,66167,0000000,Monterey,San Antonio Union Elementary,,Elementary School District,,,,,,,,,,120,58,1,2,0,31,60,23,64,Y,,,,,,,,,1,27661670000000
19,27,66175,0000000,Monterey,San Ardo Union Elementary,,Elementary School District,,,,,,,,,,110,95,0,3,21,51,100,81,102,Y,,,,,,,,,1,27661750000000
19,27,66183,0000000,Monterey,San Lucas Union Elementary,,Elementary School District,,,,,,,,,,73,65,0,13,10,29,65,24,65,Y,,,,,,,,,1,27661830000000
19,27,66191,0000000,Monterey,Santa Rita Union Elementary,,Elementary School District,,,,,,,,,,3645,2325,4,16,214,1608,2452,1609,2808,Y,,,,,,,,,1,27661910000000
19,27,66225,0000000,Monterey,Spreckels Union Elementary,,Elementary School District,,,,,,,,,,981,149,4,2,1,120,160,59,178,Y,,,,,,,,,1,27662250000000
19,27,66233,0000000,Monterey,Washington Union Elementary,,Elementary School District,,,,,,,,,,893,90,0,0,0,83,95,23,109,Y,,,,,,,,,1,27662330000000
19,27,73825,0000000,Monterey,North Monterey County Unified,,Unified School District,,,,,,,,,,4595,3731,9,1693,198,2167,3902,1845,4004,Y,,,,,,,,,1,27738250000000
19,27,75150,0000000,Monterey,Big Sur Unified,,Unified School District,,,,,,,,,,15,11,0,0,0,2,11,4,11,Y,,,,,,,,,1,27751500000000
19,27,75150,0118349,Monterey,Big Sur Unified,Big Sur Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,1000,Directly funded,Y,K,12,101,15,0,1,0,12,21,3,24,Y,1,12,10,,1,1,14,12,1,27751500118349
19,27,75440,0000000,Monterey,Soledad Unified,,Unified School District,,,,,,,,,,4905,4241,10,120,157,2377,4387,1577,4503,Y,,,,,,,,,1,27754400000000
19,27,75473,0000000,Monterey,Gonzales Unified,,Unified School District,,,,,,,,,,2369,1792,6,253,240,733,1827,935,1960,Y,,,,,,,,,1,27754730000000
19,28,10280,0000000,Napa,Napa County Office of Education,,County Office of Education (COE),,,,,,,,,,113,71,2,7,0,53,81,28,91,Y,,,,,,,,,1,28102800000000
19,28,66241,0000000,Napa,Calistoga Joint Unified,,Unified School District,,,,,,,,,,865,578,0,4,90,288,594,388,673,Y,,,,,,,,,1,28662410000000
19,28,66258,0000000,Napa,Howell Mountain Elementary,,Elementary School District,,,,,,,,,,81,35,0,7,0,22,43,28,50,Y,,,,,,,,,1,28662580000000
19,28,66266,0000000,Napa,Napa Valley Unified,,Unified School District,,,,,,,,,,16515,7942,57,228,944,4659,8042,3467,8676,Y,,,,,,,,,1,28662660000000
19,28,66266,0108605,Napa,Napa Valley Unified,Stone Bridge,Unified School District,Elementary Schools (Public),Traditional,,Yes,0679,Directly funded,Y,K,8,269,0,0,3,0,9,12,4,16,Y,1,6,10,,1,1,14,8,1,28662660108605
19,28,66266,6026983,Napa,Napa Valley Unified,Napa Valley Language Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,0167,Locally funded,N,K,6,664,344,1,2,54,199,345,287,404,Y,1,6,10,,2,0,14,6,1,28662666026983
19,28,66266,6113302,Napa,Napa Valley Unified,River Charter,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0091,Locally funded,N,6,8,390,82,0,0,13,48,84,24,93,Y,1,9,10,,2,0,6,8,1,28662666113302
19,28,66282,0000000,Napa,Pope Valley Union Elementary,,Elementary School District,,,,,,,,,,50,33,0,0,17,12,33,15,37,Y,,,,,,,,,1,28662820000000
19,28,66290,0000000,Napa,Saint Helena Unified,,Unified School District,,,,,,,,,,1267,424,0,17,40,323,493,219,538,Y,,,,,,,,,1,28662900000000
19,29,10298,0000000,Nevada,Nevada County Office of Education,,County Office of Education (COE),,,,,,,,,,62,44,2,2,0,21,47,1,47,Y,,,,,,,,,1,29102980000000
19,29,10298,0114314,Nevada,Nevada County Office of Education,Bitney Prep High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0871,Locally funded,N,9,12,95,48,0,1,0,38,48,0,48,Y,1,7,10,,2,0,9,12,1,29102980114314
19,29,10298,0114322,Nevada,Nevada County Office of Education,Yuba River Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0870,Locally funded,N,K,8,304,152,0,2,0,134,156,1,157,Y,1,6,10,,2,0,14,8,1,29102980114322
19,29,10298,0114330,Nevada,Nevada County Office of Education,Nevada City School of the Arts,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0869,Directly funded,Y,K,8,443,204,0,2,0,168,213,4,215,Y,1,6,10,,1,1,14,8,1,29102980114330
19,29,10298,0114975,Nevada,Nevada County Office of Education,Sierra Montessori Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0947,Directly funded,N,K,8,122,65,0,5,0,52,65,0,65,Y,1,6,10,,1,0,14,8,1,29102980114975
19,29,10298,0126219,Nevada,Nevada County Office of Education,Forest Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1427,Locally funded,N,K,12,705,301,1,2,0,184,301,1,301,Y,1,12,10,,2,0,14,12,1,29102980126219
19,29,10298,0126227,Nevada,Nevada County Office of Education,Twin Ridges Home Study Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1428,Locally funded,N,K,8,154,71,0,8,0,43,75,0,75,Y,1,6,10,,2,0,14,8,1,29102980126227
19,29,10298,0130823,Nevada,Nevada County Office of Education,EPIC de Cesar Chavez,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1680,Directly funded,Y,9,12,440,357,1,0,0,34,365,324,423,Y,1,7,10,,1,1,9,12,1,29102980130823
19,29,10298,2930147,Nevada,Nevada County Office of Education,John Muir Charter,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0255,Directly funded,Y,9,12,739,675,20,69,0,310,701,133,708,Y,1,7,10,,1,1,9,12,1,29102982930147
19,29,66316,0000000,Nevada,Chicago Park Elementary,,Elementary School District,,,,,,,,,,119,59,0,6,0,44,59,0,59,Y,,,,,,,,,1,29663160000000
19,29,66316,0125013,Nevada,Chicago Park Elementary,Chicago Park Community Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1339,Locally funded,N,K,8,63,38,1,2,0,31,39,0,39,Y,1,6,10,,2,0,14,8,1,29663160125013
19,29,66324,0000000,Nevada,Clear Creek Elementary,,Elementary School District,,,,,,,,,,157,57,0,2,0,53,58,1,58,Y,,,,,,,,,1,29663240000000
19,29,66332,0000000,Nevada,Grass Valley Elementary,,Elementary School District,,,,,,,,,,1284,897,7,35,0,643,922,85,932,Y,,,,,,,,,1,29663320000000
19,29,66332,6111140,Nevada,Grass Valley Elementary,Grass Valley Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0022,Locally funded,N,K,8,517,141,2,4,0,129,149,0,149,Y,1,6,10,,2,0,14,8,1,29663326111140
19,29,66340,0000000,Nevada,Nevada City Elementary,,Elementary School District,,,,,,,,,,720,69,4,8,0,201,269,7,272,Y,,,,,,,,,1,29663400000000
19,29,66340,6112593,Nevada,Nevada City Elementary,Nevada City Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0069,Locally funded,N,K,8,67,4,0,1,0,31,35,0,35,Y,1,6,10,,2,0,14,8,1,29663406112593
19,29,66357,0000000,Nevada,Nevada Joint Union High,,High School District,,,,,,,,,,2596,894,15,64,0,698,1015,34,1025,Y,,,,,,,,,1,29663570000000
19,29,66357,0124834,Nevada,Nevada Joint Union High,Sierra Academy of Expeditionary Learning,High School District,High Schools (Public),Traditional,,Yes,1336,Directly funded,Y,9,12,179,0,1,1,0,55,56,0,56,Y,1,7,10,,1,1,9,12,1,29663570124834
19,29,66373,0000000,Nevada,Pleasant Ridge Union Elementary,,Elementary School District,,,,,,,,,,1098,359,3,0,0,266,367,9,372,Y,,,,,,,,,1,29663730000000
19,29,66373,0136424,Nevada,Pleasant Ridge Union Elementary,Arete Charter Academy,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1898,Locally funded,N,K,8,46,6,0,0,0,8,10,0,10,Y,1,6,10,,2,0,14,8,1,29663730136424
19,29,66407,0000000,Nevada,Union Hill Elementary,,Elementary School District,,,,,,,,,,126,55,0,1,0,46,56,1,56,Y,,,,,,,,,1,29664070000000
19,29,66407,6027197,Nevada,Union Hill Elementary,Union Hill Elementary,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1576,Locally funded,N,K,6,585,262,2,3,0,213,265,13,267,Y,1,6,10,,2,0,14,6,1,29664076027197
19,29,66415,0000000,Nevada,Twin Ridges Elementary,,Elementary School District,,,,,,,,,,97,89,0,11,0,54,90,4,90,Y,,,,,,,,,1,29664150000000
19,29,76877,0000000,Nevada,Penn Valley Union Elementary,,Elementary School District,,,,,,,,,,541,280,4,50,0,192,292,13,294,Y,,,,,,,,,1,29768770000000
19,29,76877,6111371,Nevada,Penn Valley Union Elementary,Vantage Point Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0024,Locally funded,N,K,12,37,24,0,4,0,22,25,0,25,Y,1,12,10,,2,0,14,12,1,29768776111371
19,30,10306,0000000,Orange,Orange County Department of Education,,County Office of Education (COE),,,,,,,,,,2853,1458,78,333,0,1150,1819,704,1995,Y,,,,,,,,,1,30103060000000
19,30,10306,0126037,Orange,Orange County Department of Education,Samueli Academy,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1419,Directly funded,Y,9,12,529,340,7,0,0,192,346,52,354,Y,1,7,10,,1,1,9,12,1,30103060126037
19,30,10306,0132613,Orange,Orange County Department of Education,Vista Heritage Global Academy,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,Yes,1752,Directly funded,Y,6,8,275,273,3,2,0,179,274,111,275,Y,1,9,10,,1,1,6,8,1,30103060132613
19,30,10306,0132910,Orange,Orange County Department of Education,College and Career Preparatory Academy,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1761,Locally funded,N,9,12,241,226,7,106,0,86,234,92,238,Y,1,7,10,,2,0,9,12,1,30103060132910
19,30,10306,0133785,Orange,Orange County Department of Education,Oxford Preparatory Academy - Saddleback Valley,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1784,Directly funded,Y,K,8,591,70,0,0,0,52,73,31,100,Y,1,6,10,,1,1,14,8,1,30103060133785
19,30,10306,0133959,Orange,Orange County Department of Education,Unity Middle College High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1800,Directly funded,Y,9,12,79,0,0,0,0,36,36,13,39,Y,1,7,10,,1,1,9,12,1,30103060133959
19,30,10306,0133983,Orange,Orange County Department of Education,Ednovate - Legacy College Prep.,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1798,Directly funded,Y,9,12,305,215,2,7,0,121,215,59,229,Y,1,7,10,,1,1,9,12,1,30103060133983
19,30,10306,0134056,Orange,Orange County Department of Education,Orange County Academy of Sciences and Arts,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1799,Directly funded,Y,K,8,360,0,0,0,0,42,42,15,51,Y,1,6,10,,1,1,14,8,1,30103060134056
19,30,10306,0134239,Orange,Orange County Department of Education,EPIC Charter (Excellence Performance Innovation Citizenship),County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1807,Directly funded,Y,K,12,620,241,1,20,0,274,333,35,346,Y,1,12,10,,1,1,14,12,1,30103060134239
19,30,10306,0134288,Orange,Orange County Department of Education,Scholarship Prep Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1808,Directly funded,Y,K,8,434,373,3,1,0,235,376,148,388,Y,1,6,10,,1,1,14,8,1,30103060134288
19,30,10306,0134841,Orange,Orange County Department of Education,Orange County Workforce Innovation High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1833,Directly funded,Y,9,12,209,157,0,38,0,124,166,40,170,Y,1,7,10,,1,1,9,12,1,30103060134841
19,30,10306,0134940,Orange,Orange County Department of Education,Citrus Springs Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1831,Directly funded,Y,K,12,256,167,1,20,0,106,174,66,181,Y,1,12,10,,1,1,14,12,1,30103060134940
19,30,10306,0137000,Orange,Orange County Department of Education,Vista Condor Global Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1930,Directly funded,Y,K,5,132,129,1,0,0,84,129,67,129,Y,1,6,10,,1,1,14,5,1,30103060137000
19,30,10306,0137976,Orange,Orange County Department of Education,Tomorrow's Leadership Collaborative (TLC) Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1987,Directly funded,Y,K,8,51,13,0,0,0,9,13,7,14,Y,1,6,10,,1,1,14,8,1,30103060137976
19,30,66423,0000000,Orange,Anaheim Elementary,,Elementary School District,,,,,,,,,,16594,13895,134,1552,0,8662,14163,8941,14959,Y,,,,,,,,,1,30664230000000
19,30,66423,0131417,Orange,Anaheim Elementary,GOALS Academy,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1701,Directly funded,Y,K,6,243,151,0,0,0,58,157,48,165,Y,1,6,10,,1,1,14,6,1,30664230131417
19,30,66423,6027379,Orange,Anaheim Elementary,Palm Lane Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1932,Directly funded,Y,K,6,395,256,2,2,0,235,271,231,342,Y,1,6,10,,1,1,14,6,1,30664236027379
19,30,66431,0000000,Orange,Anaheim Union High,,High School District,,,,,,,,,,30292,20950,137,3218,7,12559,21604,6271,22378,Y,,,,,,,,,1,30664310000000
19,30,66449,0000000,Orange,Brea-Olinda Unified,,Unified School District,,,,,,,,,,6008,1688,12,27,0,1100,1826,577,2082,Y,,,,,,,,,1,30664490000000
19,30,66456,0000000,Orange,Buena Park Elementary,,Elementary School District,,,,,,,,,,4478,2987,20,267,0,2084,3070,1783,3460,Y,,,,,,,,,1,30664560000000
19,30,66464,0000000,Orange,Capistrano Unified,,Unified School District,,,,,,,,,,47205,11530,73,3262,19,7435,11711,4825,12831,Y,,,,,,,,,1,30664640000000
19,30,66464,0106765,Orange,Capistrano Unified,Capistrano Connections Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,0664,Directly funded,Y,K,12,3941,1765,6,39,0,1348,1855,129,1896,Y,1,12,10,,1,1,14,12,1,30664640106765
19,30,66464,0123729,Orange,Capistrano Unified,Community Roots Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1274,Directly funded,Y,K,8,707,0,2,0,0,58,59,15,72,Y,1,6,10,,1,1,14,8,1,30664640123729
