year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
23,49,70847,6051924,Sonoma,Old Adobe Union,Old Adobe Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1423,Locally funded,N,K,6,277,67,1,0,2,0,41,69,16,73,Y,1,6,10,,2,0,14,6,1,49708476051924
23,49,70847,0119750,Sonoma,Old Adobe Union,River Montessori Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1086,Directly funded,Y,K,6,137,18,0,0,0,0,19,27,7,28,Y,1,6,10,,1,1,14,6,1,49708470119750
23,49,70847,6114755,Sonoma,Old Adobe Union,Sonoma Mountain Elementary,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1450,Locally funded,N,K,6,433,55,0,0,0,0,35,56,24,71,Y,1,6,10,,2,0,14,6,1,49708476114755
23,49,70847,0000000,Sonoma,Old Adobe Union,,Elementary School District,,,,,,,,,,325,121,4,0,0,0,76,127,81,157,Y,,,,,,,,,1,49708470000000
23,49,70854,6119036,Sonoma,Petaluma City Elementary,Live Oak Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0382,Directly funded,Y,K,8,251,0,0,0,0,0,40,40,10,49,Y,1,6,10,,1,1,14,8,1,49708546119036
23,49,70854,6051981,Sonoma,Petaluma City Elementary,Penngrove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1512,Locally funded,N,K,6,480,168,1,0,1,0,84,169,23,175,Y,1,6,10,,2,0,14,6,1,49708546051981
23,49,70854,0000000,Sonoma,Petaluma City Elementary,,Elementary School District,,,,,,,,,,1654,741,2,0,8,2,391,748,351,776,Y,,,,,,,,,1,49708540000000
23,49,70862,6051932,Sonoma,Petaluma Joint Union High,Mary Collins Charter School at Cherry Valley,High School District,Elementary Schools (Public),Traditional,,Yes,0480,Locally funded,N,K,8,450,121,1,0,2,0,65,121,4,121,Y,1,6,10,,2,0,14,8,1,49708626051932
23,49,70862,0131961,Sonoma,Petaluma Joint Union High,Petaluma Accelerated Charter,High School District,Junior High Schools (Public),Traditional,,Yes,1726,Locally funded,N,7,8,123,15,0,0,0,0,8,15,0,15,Y,1,10,10,,2,0,7,8,1,49708620131961
23,49,70862,0000000,Sonoma,Petaluma Joint Union High,,High School District,,,,,,,,,,4351,1931,10,0,34,5,927,1939,366,2016,Y,,,,,,,,,1,49708620000000
23,49,70870,6109144,Sonoma,Piner-Olivet Union Elementary,Morrice Schaefer Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1439,Directly funded,N,K,6,303,205,1,0,1,0,114,210,101,234,Y,1,6,10,,1,0,14,6,1,49708706109144
23,49,70870,0106344,Sonoma,Piner-Olivet Union Elementary,Northwest Prep Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0526,Directly funded,N,K,12,124,21,0,0,0,0,48,63,20,73,Y,1,12,10,,1,0,14,12,1,49708700106344
23,49,70870,6066344,Sonoma,Piner-Olivet Union Elementary,Olivet Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1440,Directly funded,N,K,6,309,132,4,0,1,0,96,145,69,169,Y,1,6,10,,1,0,14,6,1,49708706066344
23,49,70870,6113492,Sonoma,Piner-Olivet Union Elementary,Piner-Olivet Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0098,Directly funded,N,7,8,216,37,0,0,0,0,59,96,42,112,Y,1,9,10,,1,0,7,8,1,49708706113492
23,49,70870,0000000,Sonoma,Piner-Olivet Union Elementary,,Elementary School District,,,,,,,,,,281,160,0,0,0,0,108,169,58,187,Y,,,,,,,,,1,49708700000000
23,49,70888,0000000,Sonoma,Kashia Elementary,,Elementary School District,,,,,,,,,,8,8,0,0,0,0,4,8,0,8,Y,,,,,,,,,1,49708880000000
23,49,70896,6085229,Sonoma,Rincon Valley Union Elementary,Binkley Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1258,Locally funded,N,K,6,352,144,1,0,0,1,104,145,56,163,Y,1,6,10,,2,0,14,6,1,49708966085229
23,49,70896,6052039,Sonoma,Rincon Valley Union Elementary,Manzanita Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1105,Locally funded,N,K,6,405,177,4,0,0,0,134,179,67,207,Y,1,6,10,,2,0,14,6,1,49708966052039
23,49,70896,0102525,Sonoma,Rincon Valley Union Elementary,Spring Lake Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0525,Locally funded,N,K,8,328,93,0,0,0,1,78,93,10,97,Y,1,6,10,,2,0,14,8,1,49708960102525
23,49,70896,6052070,Sonoma,Rincon Valley Union Elementary,Village Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1257,Locally funded,N,K,6,383,188,2,0,1,6,128,188,44,195,Y,1,6,10,,2,0,14,6,1,49708966052070
23,49,70896,6052047,Sonoma,Rincon Valley Union Elementary,Whited Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1259,Locally funded,N,K,6,342,168,4,0,0,3,130,170,72,191,Y,1,6,10,,2,0,14,6,1,49708966052047
23,49,70896,0000000,Sonoma,Rincon Valley Union Elementary,,Elementary School District,,,,,,,,,,1189,294,5,0,7,2,232,302,134,354,Y,,,,,,,,,1,49708960000000
23,49,70904,0101923,Sonoma,Roseland,Roseland Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0558,Directly funded,N,K,12,1293,976,5,0,28,60,489,984,429,1072,Y,1,12,10,,1,0,14,12,1,49709040101923
23,49,70904,0000000,Sonoma,Roseland,,Elementary School District,,,,,,,,,,1459,1247,9,0,72,113,723,1267,1047,1370,Y,,,,,,,,,1,49709040000000
23,49,70912,0128074,Sonoma,Santa Rosa Elementary,Cesar Chavez Language Academy,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1523,Locally funded,N,K,8,853,463,2,0,13,21,324,471,392,618,Y,1,6,10,,2,0,14,8,1,49709120128074
23,49,70912,6116958,Sonoma,Santa Rosa Elementary,Kid Street Learning Center Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0215,Directly funded,Y,K,6,107,68,3,0,7,0,44,74,14,74,Y,1,6,10,,1,1,14,6,1,49709126116958
23,49,70912,0113530,Sonoma,Santa Rosa Elementary,Santa Rosa Charter School for the Arts,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0845,Locally funded,N,K,8,391,135,2,0,3,0,109,137,14,141,Y,1,6,10,,2,0,14,8,1,49709120113530
23,49,70912,0125831,Sonoma,Santa Rosa Elementary,Santa Rosa French-American Charter (SRFACS),Elementary School District,Elementary Schools (Public),Traditional,,Yes,1397,Locally funded,N,K,7,436,86,0,0,0,0,69,86,53,120,Y,1,6,10,,2,0,14,7,1,49709120125831
23,49,70912,0000000,Sonoma,Santa Rosa Elementary,,Elementary School District,,,,,,,,,,3070,1776,12,0,52,67,1355,1808,1397,2210,Y,,,,,,,,,1,49709120000000
23,49,70920,0102533,Sonoma,Santa Rosa High,Santa Rosa Accelerated Charter,High School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0522,Locally funded,N,5,6,128,14,0,0,0,0,9,14,0,14,Y,1,9,10,,2,0,5,6,1,49709200102533
23,49,70920,0000000,Sonoma,Santa Rosa High,,High School District,,,,,,,,,,10051,4215,45,0,100,157,3001,4322,1407,4905,Y,,,,,,,,,1,49709200000000
23,49,70938,0120121,Sonoma,Sebastopol Union Elementary,REACH,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1107,Directly funded,Y,K,8,67,0,0,0,0,0,24,24,0,24,Y,1,6,10,,1,1,14,8,1,49709380120121
23,49,70938,6113039,Sonoma,Sebastopol Union Elementary,Sebastopol Independent Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0078,Directly funded,Y,K,8,269,70,2,0,0,0,54,82,2,83,Y,1,6,10,,1,1,14,8,1,49709386113039
23,49,70938,0000000,Sonoma,Sebastopol Union Elementary,,Elementary School District,,,,,,,,,,424,214,3,0,10,2,149,233,46,246,Y,,,,,,,,,1,49709380000000
23,49,70953,6111678,Sonoma,Sonoma Valley Unified,Sonoma Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0009,Directly funded,Y,K,8,210,31,0,0,1,4,61,73,50,94,Y,1,6,10,,1,1,14,8,1,49709536111678
23,49,70953,0105866,Sonoma,Sonoma Valley Unified,Woodland Star Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0613,Directly funded,Y,K,8,220,46,0,0,0,0,68,89,21,95,Y,1,6,10,,1,1,14,8,1,49709530105866
23,49,70953,0000000,Sonoma,Sonoma Valley Unified,,Unified School District,,,,,,,,,,3194,1412,5,0,2,33,1019,1448,839,1754,Y,,,,,,,,,1,49709530000000
23,49,70961,4930319,Sonoma,Twin Hills Union Elementary,Orchard View,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0310,Locally funded,N,K,12,216,44,0,0,0,0,42,44,0,44,Y,1,12,10,,2,0,14,12,1,49709614930319
23,49,70961,4930350,Sonoma,Twin Hills Union Elementary,Sunridge Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0481,Locally funded,N,K,8,243,83,0,0,0,0,80,83,0,83,Y,1,6,10,,2,0,14,8,1,49709614930350
23,49,70961,6052302,Sonoma,Twin Hills Union Elementary,Twin Hills Charter Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,Yes,0904,Locally funded,N,6,8,204,56,0,0,0,0,49,56,6,57,Y,1,9,10,,2,0,6,8,1,49709616052302
23,49,70961,0000000,Sonoma,Twin Hills Union Elementary,,Elementary School District,,,,,,,,,,293,65,1,0,0,0,58,65,16,72,Y,,,,,,,,,1,49709610000000
23,49,70979,0000000,Sonoma,Two Rock Union,,Elementary School District,,,,,,,,,,132,58,0,0,0,7,33,61,43,64,Y,,,,,,,,,1,49709790000000
23,49,70995,0000000,Sonoma,Waugh Elementary,,Elementary School District,,,,,,,,,,765,109,1,0,0,0,99,117,47,142,Y,,,,,,,,,1,49709950000000
23,49,71001,0000000,Sonoma,West Side Union Elementary,,Elementary School District,,,,,,,,,,137,30,0,0,0,2,28,34,13,37,Y,,,,,,,,,1,49710010000000
23,49,71019,0000000,Sonoma,Wilmar Union Elementary,,Elementary School District,,,,,,,,,,217,43,1,0,0,0,34,45,16,53,Y,,,,,,,,,1,49710190000000
23,49,71035,6052377,Sonoma,Wright Elementary,Wright Charter,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,1087,Locally funded,N,K,8,447,263,2,0,5,10,188,308,162,355,Y,1,6,10,2,2,0,14,8,1,49710356052377
23,49,71035,0000000,Sonoma,Wright Elementary,,Elementary School District,,,,,,,,,,789,558,6,0,5,11,304,569,310,636,Y,,,,,,,,,1,49710350000000
23,49,73882,0123786,Sonoma,Cotati-Rohnert Park Unified,Credo High,Unified School District,High Schools (Public),Traditional,,Yes,1281,Directly funded,Y,9,12,439,113,0,0,2,0,71,140,5,142,Y,1,7,10,,1,1,9,12,1,49738820123786
23,49,73882,0000000,Sonoma,Cotati-Rohnert Park Unified,,Unified School District,,,,,,,,,,6009,1176,39,0,82,9,1807,2546,1117,2910,Y,,,,,,,,,1,49738820000000
23,49,75358,6052369,Sonoma,Windsor Unified,Cali Calmecac Language Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,0162,Locally funded,N,K,8,1111,649,0,0,5,108,298,657,414,713,Y,1,6,10,,2,0,14,8,1,49753586052369
23,49,75358,0114934,Sonoma,Windsor Unified,Village Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0912,Directly funded,Y,K,8,93,36,0,0,12,0,21,44,7,47,Y,1,6,10,,1,1,14,8,1,49753580114934
23,49,75358,0000000,Sonoma,Windsor Unified,,Unified School District,,,,,,,,,,3410,1635,18,0,36,78,837,1667,407,1768,Y,,,,,,,,,1,49753580000000
23,49,75390,0000000,Sonoma,Healdsburg Unified,,Unified School District,,,,,,,,,,1240,717,11,0,22,85,416,717,234,749,Y,,,,,,,,,1,49753900000000
23,50,10504,0117457,Stanislaus,Stanislaus County Office of Education,Great Valley Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0985,Directly funded,Y,K,8,847,320,1,0,0,0,304,329,78,355,Y,1,6,10,,1,1,14,8,1,50105040117457
23,50,10504,0129023,Stanislaus,Stanislaus County Office of Education,Stanislaus Alternative Charter,County Office of Education (COE),County Community,County Community School,,Yes,1607,Directly funded,N,9,12,552,260,2,0,15,0,83,305,122,352,Y,1,3,4,,1,0,9,12,1,50105040129023
23,50,10504,5030234,Stanislaus,Stanislaus County Office of Education,Valley College High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0172,Directly funded,Y,9,12,74,20,0,0,4,0,33,38,13,42,Y,1,7,10,,1,1,9,12,1,50105045030234
23,50,10504,0000000,Stanislaus,Stanislaus County Office of Education,,County Office of Education (COE),,,,,,,,,,743,354,13,0,14,0,377,508,153,566,Y,,,,,,,,,1,50105040000000
23,50,71043,0112292,Stanislaus,Ceres Unified,Aspire Summit Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,Yes,0812,Directly funded,Y,K,5,361,271,1,0,0,0,195,275,132,291,Y,1,6,10,5,1,1,14,5,1,50710430112292
23,50,71043,0107136,Stanislaus,Ceres Unified,Whitmore Charter High,Unified School District,High Schools (Public),Traditional,,Yes,0658,Locally funded,N,9,12,98,40,0,0,1,0,32,48,7,49,Y,1,7,10,,2,0,9,12,1,50710430107136
23,50,71043,0107128,Stanislaus,Ceres Unified,Whitmore Charter School of Art & Technology,Unified School District,Elementary Schools (Public),Traditional,,Yes,0657,Locally funded,N,K,8,411,181,0,0,2,1,138,211,60,231,Y,1,6,10,,2,0,14,8,1,50710430107128
23,50,71043,0000000,Stanislaus,Ceres Unified,,Unified School District,,,,,,,,,,13385,10141,50,0,492,563,7039,11052,4444,11546,Y,,,,,,,,,1,50710430000000
23,50,71050,0000000,Stanislaus,Chatom Union,,Elementary School District,,,,,,,,,,560,391,1,0,48,9,286,393,220,427,Y,,,,,,,,,1,50710500000000
23,50,71068,5030267,Stanislaus,Denair Unified,Denair Charter Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,0357,Locally funded,N,K,12,167,7,0,0,8,1,83,89,13,92,Y,1,12,10,,2,0,14,12,1,50710685030267
23,50,71068,0132662,Stanislaus,Denair Unified,Denair Elementary Charter Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1750,Locally funded,N,K,5,598,40,1,0,38,9,271,310,156,370,Y,1,6,10,2,2,0,14,5,1,50710680132662
23,50,71068,0000000,Stanislaus,Denair Unified,,Unified School District,,,,,,,,,,535,65,1,0,17,10,228,286,103,323,Y,,,,,,,,,1,50710680000000
23,50,71076,0000000,Stanislaus,Empire Union Elementary,,Elementary School District,,,,,,,,,,2872,2247,10,0,111,54,1511,2304,747,2400,Y,,,,,,,,,1,50710760000000
23,50,71084,0120089,Stanislaus,Gratton Elementary,Gratton Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1099,Locally funded,N,K,8,119,18,0,0,0,0,16,18,2,18,Y,1,6,10,,2,0,14,8,1,50710840120089
23,50,71084,0000000,Stanislaus,Gratton Elementary,,Elementary School District,,,,,,,,,,23,6,0,0,0,0,6,6,3,9,Y,,,,,,,,,1,50710840000000
23,50,71092,6112965,Stanislaus,Hart-Ransom Union Elementary,Hart-Ransom Academic Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0080,Locally funded,Y,K,12,436,180,1,0,0,0,101,183,3,184,Y,1,12,10,,2,1,14,12,1,50710926112965
23,50,71092,0000000,Stanislaus,Hart-Ransom Union Elementary,,Elementary School District,,,,,,,,,,740,328,6,0,14,0,219,336,67,362,Y,,,,,,,,,1,50710920000000
23,50,71100,0000000,Stanislaus,Hickman Community Charter,,Elementary School District,,,,,,,,,,985,333,2,0,2,0,262,341,78,374,Y,,,,,,,,,1,50711000000000
23,50,71134,6113286,Stanislaus,Keyes Union,Keyes to Learning Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0085,Locally funded,Y,K,12,317,25,0,0,0,0,105,123,30,128,Y,1,12,10,,2,1,14,12,1,50711346113286
23,50,71134,0000000,Stanislaus,Keyes Union,,Elementary School District,,,,,,,,,,703,607,0,0,4,41,434,608,296,626,Y,,,,,,,,,1,50711340000000
23,50,71142,0000000,Stanislaus,Knights Ferry Elementary,,Elementary School District,,,,,,,,,,118,3,0,0,0,0,21,22,10,31,Y,,,,,,,,,1,50711420000000
23,50,71167,0137265,Stanislaus,Modesto City Elementary,Aspire University Charter,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1963,Directly funded,Y,K,5,418,323,0,0,1,0,240,323,188,350,Y,1,6,10,5,1,1,14,5,1,50711670137265
23,50,71167,0138057,Stanislaus,Modesto City Elementary,Connecting Waters Charter School - Central Valley,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1973,Directly funded,Y,K,12,624,242,0,0,12,0,214,320,33,328,Y,1,12,10,,1,1,14,12,1,50711670138057
23,50,71167,0000000,Stanislaus,Modesto City Elementary,,Elementary School District,,,,,,,,,,14049,11691,40,0,157,142,8470,11727,4963,12174,Y,,,,,,,,,1,50711670000000
23,50,71175,0120212,Stanislaus,Modesto City High,Aspire Vanguard College Preparatory Academy,High School District,K-12 Schools (Public),Traditional,Provision 2,Yes,1125,Directly funded,Y,6,12,596,433,0,0,1,0,280,433,134,446,Y,1,12,10,5,1,1,6,12,1,50711750120212
23,50,71175,0000000,Stanislaus,Modesto City High,,High School District,,,,,,,,,,15579,10244,60,0,99,107,7051,10293,2564,10704,Y,,,,,,,,,1,50711750000000
23,50,71209,0112383,Stanislaus,Paradise Elementary,Paradise Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0803,Locally funded,N,K,8,122,63,0,0,0,0,45,80,35,84,Y,1,6,10,,2,0,14,8,1,50712090112383
23,50,71209,0000000,Stanislaus,Paradise Elementary,,Elementary School District,,,,,,,,,,71,38,0,0,2,0,23,47,23,53,Y,,,,,,,,,1,50712090000000
23,50,71217,0000000,Stanislaus,Patterson Joint Unified,,Unified School District,,,,,,,,,,6177,4445,22,0,132,207,2609,4583,2173,4888,Y,,,,,,,,,1,50712170000000
23,50,71233,0121525,Stanislaus,Roberts Ferry Union Elementary,Roberts Ferry Charter School Academy,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1171,Locally funded,N,K,8,171,92,0,0,0,0,50,92,29,96,Y,1,6,10,,2,0,14,8,1,50712330121525
23,50,71233,0000000,Stanislaus,Roberts Ferry Union Elementary,,Elementary School District,,,,,,,,,,27,17,0,0,0,0,7,17,3,17,Y,,,,,,,,,1,50712330000000
23,50,71266,0124768,Stanislaus,Salida Union Elementary,Great Valley Academy - Salida,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1819,Directly funded,Y,K,8,823,232,0,0,0,0,202,243,85,300,Y,1,6,10,,1,1,14,8,1,50712660124768
23,50,71266,0000000,Stanislaus,Salida Union Elementary,,Elementary School District,,,,,,,,,,2168,1550,8,0,18,40,1030,1587,665,1726,Y,,,,,,,,,1,50712660000000
23,50,71274,0121558,Stanislaus,Shiloh Elementary,Shiloh Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1175,Locally funded,N,K,8,140,102,0,0,0,0,62,102,56,107,Y,1,6,10,,2,0,14,8,1,50712740121558
23,50,71274,0000000,Stanislaus,Shiloh Elementary,,Elementary School District,,,,,,,,,,30,17,0,0,0,0,10,17,8,17,Y,,,,,,,,,1,50712740000000
23,50,71282,0000000,Stanislaus,Stanislaus Union Elementary,,Elementary School District,,,,,,,,,,3392,2515,15,0,220,3,1649,2572,832,2650,Y,,,,,,,,,1,50712820000000
23,50,71290,0000000,Stanislaus,Sylvan Union Elementary,,Elementary School District,,,,,,,,,,7946,4826,17,0,66,0,2942,4902,1260,5171,Y,,,,,,,,,1,50712900000000
23,50,71324,0000000,Stanislaus,Valley Home Joint Elementary,,Elementary School District,,,,,,,,,,169,29,1,0,0,0,43,53,32,67,Y,,,,,,,,,1,50713240000000
23,50,73601,0000000,Stanislaus,Newman-Crows Landing Unified,,Unified School District,,,,,,,,,,3188,746,10,0,8,115,1419,2142,1013,2370,Y,,,,,,,,,1,50736010000000
23,50,75549,0000000,Stanislaus,Hughson Unified,,Unified School District,,,,,,,,,,2156,1001,6,0,2,46,667,1057,397,1195,Y,,,,,,,,,1,50755490000000
23,50,75556,0113852,Stanislaus,Riverbank Unified,Riverbank Language Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0856,Locally funded,N,K,8,569,201,0,0,7,11,206,212,239,340,Y,1,6,10,2,2,0,14,8,1,50755560113852
23,50,75556,0000000,Stanislaus,Riverbank Unified,,Unified School District,,,,,,,,,,2403,1285,14,0,67,61,1371,1414,847,1714,Y,,,,,,,,,1,50755560000000
23,50,75564,5030176,Stanislaus,Oakdale Joint Unified,Oakdale Charter,Unified School District,High Schools (Public),Traditional,,Yes,0103,Locally funded,N,7,12,53,3,0,0,1,0,19,19,0,19,Y,1,7,10,,2,0,7,12,1,50755645030176
23,50,75564,0000000,Stanislaus,Oakdale Joint Unified,,Unified School District,,,,,,,,,,5171,2014,17,0,24,67,1721,2143,599,2328,Y,,,,,,,,,1,50755640000000
23,50,75572,5030317,Stanislaus,Waterford Unified,Connecting Waters Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0477,Directly funded,Y,K,12,762,312,0,0,31,0,291,403,53,412,Y,1,12,10,,1,1,14,12,1,50755725030317
23,50,75572,0000000,Stanislaus,Waterford Unified,,Unified School District,,,,,,,,,,1810,1581,2,0,3,162,959,1582,494,1592,Y,,,,,,,,,1,50755720000000
23,50,75739,0124669,Stanislaus,Turlock Unified,eCademy Charter at Crane,Unified School District,K-12 Schools (Public),Traditional,,Yes,1309,Directly funded,N,K,12,161,69,1,0,0,2,100,120,22,122,Y,1,12,10,,1,0,14,12,1,50757390124669
23,50,75739,0131185,Stanislaus,Turlock Unified,Fusion Charter,Unified School District,High Schools (Public),Traditional,,Yes,1695,Directly funded,Y,7,12,126,103,6,0,3,0,87,103,31,105,Y,1,7,10,,1,1,7,12,1,50757390131185
23,50,75739,0000000,Stanislaus,Turlock Unified,,Unified School District,,,,,,,,,,13377,6532,59,0,60,100,6097,8903,3421,9444,Y,,,,,,,,,1,50757390000000
23,51,10512,0138040,Sutter,Sutter County Office of Education,AeroSTEM Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,2000,Directly funded,Y,6,12,133,46,3,0,2,0,68,97,9,100,Y,1,12,10,,1,1,6,12,1,51105120138040
23,51,10512,0140152,Sutter,Sutter County Office of Education,Pathways Charter Academy,County Office of Education (COE),County Community,County Community School,,Yes,2089,Locally funded,N,K,12,22,18,1,0,0,0,15,18,3,18,Y,1,3,4,,2,0,14,12,1,51105120140152
23,51,10512,0000000,Sutter,Sutter County Office of Education,,County Office of Education (COE),,,,,,,,,,354,302,2,0,3,6,164,303,71,310,Y,,,,,,,,,1,51105120000000
23,51,71357,0000000,Sutter,Brittan Elementary,,Elementary School District,,,,,,,,,,459,209,0,0,1,0,157,248,17,253,Y,,,,,,,,,1,51713570000000
23,51,71365,0000000,Sutter,Browns Elementary,,Elementary School District,,,,,,,,,,122,22,0,0,0,0,32,51,14,59,Y,,,,,,,,,1,51713650000000
23,51,71373,0000000,Sutter,East Nicolaus Joint Union High,,High School District,,,,,,,,,,310,20,1,0,2,0,75,86,16,93,Y,,,,,,,,,1,51713730000000
23,51,71381,0000000,Sutter,Franklin Elementary,,Elementary School District,,,,,,,,,,490,132,3,0,2,7,114,147,38,153,Y,,,,,,,,,1,51713810000000
23,51,71399,0000000,Sutter,Live Oak Unified,,Unified School District,,,,,,,,,,1972,1329,26,0,12,56,1112,1416,333,1478,Y,,,,,,,,,1,51713990000000
23,51,71407,0109793,Sutter,Marcum-Illinois Union Elementary,South Sutter Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0724,Directly funded,Y,K,12,2295,550,2,0,30,0,672,867,169,912,Y,1,12,10,,1,1,14,12,1,51714070109793
23,51,71407,0000000,Sutter,Marcum-Illinois Union Elementary,,Elementary School District,,,,,,,,,,192,66,0,0,2,0,46,66,21,69,Y,,,,,,,,,1,51714070000000
23,51,71415,0129007,Sutter,Meridian Elementary,California Virtual Academy at Sutter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1606,Directly funded,Y,K,12,1394,618,2,0,19,0,692,936,65,949,Y,1,12,10,,1,1,14,12,1,51714150129007
23,51,71415,0000000,Sutter,Meridian Elementary,,Elementary School District,,,,,,,,,,70,45,0,0,0,2,41,46,7,46,Y,,,,,,,,,1,51714150000000
23,51,71423,0132977,Sutter,Nuestro Elementary,Sutter Peak Charter Academy,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1764,Directly funded,Y,K,12,613,218,3,0,22,0,164,229,30,237,Y,1,12,10,,1,1,14,12,1,51714230132977
23,51,71423,0000000,Sutter,Nuestro Elementary,,Elementary School District,,,,,,,,,,184,68,0,0,2,0,54,77,13,82,Y,,,,,,,,,1,51714230000000
23,51,71431,0000000,Sutter,Pleasant Grove Joint Union,,Elementary School District,,,,,,,,,,145,7,0,0,5,0,37,47,8,51,Y,,,,,,,,,1,51714310000000
23,51,71449,0000000,Sutter,Sutter Union High,,High School District,,,,,,,,,,802,177,0,0,22,0,187,206,32,218,Y,,,,,,,,,1,51714490000000
23,51,71456,0133934,Sutter,Winship-Robbins,Feather River Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1801,Directly funded,Y,K,12,2365,973,0,0,30,0,647,976,177,1020,Y,1,12,10,,1,1,14,12,1,51714560133934
23,51,71456,0000000,Sutter,Winship-Robbins,,Elementary School District,,,,,,,,,,106,86,0,0,0,9,28,87,43,91,Y,,,,,,,,,1,51714560000000
23,51,71464,0107318,Sutter,Yuba City Unified,Twin Rivers Charter,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0639,Directly funded,Y,K,8,480,173,0,0,0,0,120,174,27,183,Y,1,6,10,2,1,1,14,8,1,51714640107318
23,51,71464,5130125,Sutter,Yuba City Unified,Yuba City Charter,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0289,Directly funded,Y,K,12,267,213,0,0,14,21,155,218,88,221,Y,1,12,10,2,1,1,14,12,1,51714645130125
23,51,71464,0000000,Sutter,Yuba City Unified,,Unified School District,,,,,,,,,,11683,8917,60,0,107,462,6156,8983,2650,9169,Y,,,,,,,,,1,51714640000000
23,52,10520,6119606,Tehama,Tehama County Department of Education,Lincoln Street,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1667,Locally funded,Y,K,8,71,54,1,1,7,0,42,55,5,55,Y,1,6,10,,2,1,14,8,1,52105206119606
23,52,10520,6119671,Tehama,Tehama County Department of Education,Tehama eLearning Academy,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0430,Directly funded,Y,7,12,116,86,1,0,23,0,63,88,2,88,Y,1,7,10,,1,1,7,12,1,52105206119671
23,52,10520,0000000,Tehama,Tehama County Department of Education,,County Office of Education (COE),,,,,,,,,,55,19,2,0,0,1,22,30,5,35,Y,,,,,,,,,1,52105200000000
