year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
20,49,70938,6113039,Sonoma,Sebastopol Union Elementary,Sebastopol Independent Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0078,Directly funded,Y,K,8,294,78,0,0,0,56,78,1,79,Y,1,6,10,,1,1,14,8,1,49709386113039
20,49,70953,0000000,Sonoma,Sonoma Valley Unified,,Unified School District,,,,,,,,,,3732,2246,14,0,53,998,2265,1011,2350,Y,,,,,,,,,1,49709530000000
20,49,70953,0105866,Sonoma,Sonoma Valley Unified,Woodland Star Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0613,Directly funded,Y,K,8,258,77,1,0,0,58,105,17,107,Y,1,6,10,,1,1,14,8,1,49709530105866
20,49,70953,6111678,Sonoma,Sonoma Valley Unified,Sonoma Charter,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0009,Directly funded,N,K,8,199,99,0,0,7,57,106,43,110,Y,1,6,10,,1,0,14,8,1,49709536111678
20,49,70961,0000000,Sonoma,Twin Hills Union Elementary,,Elementary School District,,,,,,,,,,392,96,1,0,0,67,96,15,99,Y,,,,,,,,,1,49709610000000
20,49,70961,4930319,Sonoma,Twin Hills Union Elementary,Orchard View,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0310,Locally funded,N,K,12,227,38,0,0,0,36,38,1,39,Y,1,12,10,,2,0,14,12,1,49709614930319
20,49,70961,4930350,Sonoma,Twin Hills Union Elementary,Sunridge Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0481,Locally funded,N,K,8,281,80,0,0,0,78,83,0,83,Y,1,6,10,,2,0,14,8,1,49709614930350
20,49,70961,6052302,Sonoma,Twin Hills Union Elementary,Twin Hills Charter Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,Yes,0904,Locally funded,N,6,8,248,57,0,0,0,45,58,4,60,Y,1,9,10,,2,0,6,8,1,49709616052302
20,49,70979,0000000,Sonoma,Two Rock Union,,Elementary School District,,,,,,,,,,162,65,2,0,6,36,66,44,72,Y,,,,,,,,,1,49709790000000
20,49,70995,0000000,Sonoma,Waugh Elementary,,Elementary School District,,,,,,,,,,838,123,2,2,0,80,127,73,161,Y,,,,,,,,,1,49709950000000
20,49,71001,0000000,Sonoma,West Side Union Elementary,,Elementary School District,,,,,,,,,,174,42,0,0,5,29,48,26,55,Y,,,,,,,,,1,49710010000000
20,49,71019,0000000,Sonoma,Wilmar Union Elementary,,Elementary School District,,,,,,,,,,238,63,0,0,0,42,64,22,71,Y,,,,,,,,,1,49710190000000
20,49,71035,0000000,Sonoma,Wright Elementary,,Elementary School District,,,,,,,,,,999,637,12,1,3,327,644,403,737,Y,,,,,,,,,1,49710350000000
20,49,71035,6052377,Sonoma,Wright Elementary,Wright Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1087,Locally funded,N,K,8,450,312,2,0,5,167,314,170,346,Y,1,6,10,,2,0,14,8,1,49710356052377
20,49,73882,0000000,Sonoma,Cotati-Rohnert Park Unified,,Unified School District,,,,,,,,,,5661,2260,39,32,12,1392,2378,1002,2688,Y,,,,,,,,,1,49738820000000
20,49,73882,0123786,Sonoma,Cotati-Rohnert Park Unified,Credo High,Unified School District,High Schools (Public),Traditional,,Yes,1281,Directly funded,Y,9,12,406,127,1,0,0,56,128,2,129,Y,1,7,10,,1,1,9,12,1,49738820123786
20,49,75358,0000000,Sonoma,Windsor Unified,,Unified School District,,,,,,,,,,3721,1739,16,47,96,670,1760,391,1825,Y,,,,,,,,,1,49753580000000
20,49,75358,0114934,Sonoma,Windsor Unified,Village Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0912,Directly funded,Y,K,8,107,31,0,14,0,19,42,7,45,Y,1,6,10,,1,1,14,8,1,49753580114934
20,49,75358,6052369,Sonoma,Windsor Unified,Cali Calmecac Language Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0162,Locally funded,N,K,8,1177,675,4,0,85,229,680,396,743,Y,1,6,10,,2,0,14,8,1,49753586052369
20,49,75390,0000000,Sonoma,Healdsburg Unified,,Unified School District,,,,,,,,,,1185,617,9,4,53,308,618,250,664,Y,,,,,,,,,1,49753900000000
20,49,75390,0124230,Sonoma,Healdsburg Unified,Healdsburg Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1295,Locally funded,N,1,5,229,88,1,0,9,53,88,38,97,Y,1,6,10,,2,0,1,5,1,49753900124230
20,50,10504,0000000,Stanislaus,Stanislaus County Office of Education,,County Office of Education (COE),,,,,,,,,,897,561,14,9,0,466,675,175,741,Y,,,,,,,,,1,50105040000000
20,50,10504,0117457,Stanislaus,Stanislaus County Office of Education,Great Valley Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0985,Directly funded,Y,K,8,922,351,1,0,0,292,359,88,393,Y,1,6,10,,1,1,14,8,1,50105040117457
20,50,10504,0129023,Stanislaus,Stanislaus County Office of Education,Stanislaus Alternative Charter,County Office of Education (COE),County Community,County Community School,,Yes,1607,Directly funded,N,9,12,715,364,2,4,0,140,449,159,517,Y,1,3,4,,1,0,9,12,1,50105040129023
20,50,10504,5030234,Stanislaus,Stanislaus County Office of Education,Valley Charter High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0172,Directly funded,Y,9,12,136,46,0,1,0,55,66,9,69,Y,1,7,10,,1,1,9,12,1,50105045030234
20,50,71043,0000000,Stanislaus,Ceres Unified,,Unified School District,,,,,,,,,,13948,11460,63,0,541,6830,11563,4051,11967,Y,,,,,,,,,1,50710430000000
20,50,71043,0107128,Stanislaus,Ceres Unified,Whitmore Charter School of Art & Technology,Unified School District,Elementary Schools (Public),Traditional,,Yes,0657,Locally funded,N,K,8,424,194,0,0,0,106,195,41,210,Y,1,6,10,,2,0,14,8,1,50710430107128
20,50,71043,0107136,Stanislaus,Ceres Unified,Whitmore Charter High,Unified School District,High Schools (Public),Traditional,Not Participating,Yes,0658,Locally funded,N,9,12,150,45,0,0,1,37,46,6,46,Y,1,7,10,,2,0,9,12,1,50710430107136
20,50,71043,0112292,Stanislaus,Ceres Unified,Aspire Summit Charter Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,0812,Directly funded,Y,K,5,426,282,1,0,0,195,283,121,311,Y,1,6,10,,1,1,14,5,1,50710430112292
20,50,71050,0000000,Stanislaus,Chatom Union,,Elementary School District,,,,,,,,,,577,420,2,36,1,281,422,254,451,Y,,,,,,,,,1,50710500000000
20,50,71068,0000000,Stanislaus,Denair Unified,,Unified School District,,,,,,,,,,524,283,1,1,8,205,300,59,314,Y,,,,,,,,,1,50710680000000
20,50,71068,0132662,Stanislaus,Denair Unified,Denair Elementary Charter Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1750,Locally funded,N,K,5,579,265,1,0,2,244,275,141,320,Y,1,6,10,2,2,0,14,5,1,50710680132662
20,50,71068,5030267,Stanislaus,Denair Unified,Denair Charter Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,0357,Locally funded,N,K,12,212,122,1,3,0,113,130,24,136,Y,1,12,10,,2,0,14,12,1,50710685030267
20,50,71076,0000000,Stanislaus,Empire Union Elementary,,Elementary School District,,,,,,,,,,2991,2481,20,3,44,1585,2514,748,2579,Y,,,,,,,,,1,50710760000000
20,50,71084,0000000,Stanislaus,Gratton Elementary,,Elementary School District,,,,,,,,,,10,5,0,0,0,5,5,2,5,Y,,,,,,,,,1,50710840000000
20,50,71084,0120089,Stanislaus,Gratton Elementary,Gratton Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1099,Locally funded,N,K,8,142,33,0,0,0,22,33,4,34,Y,1,6,10,,2,0,14,8,1,50710840120089
20,50,71092,0000000,Stanislaus,Hart-Ransom Union Elementary,,Elementary School District,,,,,,,,,,807,408,7,14,0,218,419,84,430,Y,,,,,,,,,1,50710920000000
20,50,71092,6112965,Stanislaus,Hart-Ransom Union Elementary,Hart-Ransom Academic Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0080,Locally funded,Y,K,12,400,112,0,0,0,78,127,9,128,Y,1,12,10,,2,1,14,12,1,50710926112965
20,50,71100,0000000,Stanislaus,Hickman Community Charter,,Elementary School District,,,,,,,,,,1041,370,2,1,0,232,374,91,393,Y,,,,,,,,,1,50711000000000
20,50,71134,0000000,Stanislaus,Keyes Union,,Elementary School District,,,,,,,,,,768,684,9,1,53,435,685,351,707,Y,,,,,,,,,1,50711340000000
20,50,71134,6113286,Stanislaus,Keyes Union,Keyes to Learning Charter,Elementary School District,K-12 Schools (Public),Traditional,Not Participating,Yes,0085,Locally funded,Y,K,12,343,65,1,0,0,77,88,10,90,Y,1,12,10,,2,1,14,12,1,50711346113286
20,50,71142,0000000,Stanislaus,Knights Ferry Elementary,,Elementary School District,,,,,,,,,,158,13,0,1,0,30,36,8,39,Y,,,,,,,,,1,50711420000000
20,50,71167,0000000,Stanislaus,Modesto City Elementary,,Elementary School District,,,,,,,,,,14603,12342,51,161,217,8425,12404,5235,12776,Y,,,,,,,,,1,50711670000000
20,50,71167,0137265,Stanislaus,Modesto City Elementary,Aspire University Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1963,Directly funded,Y,K,5,394,300,0,0,0,187,301,126,314,Y,1,6,10,,1,1,14,5,1,50711670137265
20,50,71167,0138057,Stanislaus,Modesto City Elementary,Connecting Waters Charter School - Central Valley,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1973,Directly funded,Y,K,12,444,199,1,6,0,113,225,15,227,Y,1,12,10,,1,1,14,12,1,50711670138057
20,50,71175,0000000,Stanislaus,Modesto City High,,High School District,,,,,,,,,,15160,10101,63,96,119,6017,10178,1568,10382,Y,,,,,,,,,1,50711750000000
20,50,71175,0120212,Stanislaus,Modesto City High,Aspire Vanguard College Preparatory Academy,High School District,K-12 Schools (Public),Traditional,,Yes,1125,Directly funded,Y,6,12,503,337,1,20,0,215,341,75,347,Y,1,12,10,,1,1,6,12,1,50711750120212
20,50,71209,0000000,Stanislaus,Paradise Elementary,,Elementary School District,,,,,,,,,,83,80,0,9,0,37,82,28,83,Y,,,,,,,,,1,50712090000000
20,50,71209,0112383,Stanislaus,Paradise Elementary,Paradise Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0803,Locally funded,N,K,8,105,104,0,2,0,41,105,34,105,Y,1,6,10,,2,0,14,8,1,50712090112383
20,50,71217,0000000,Stanislaus,Patterson Joint Unified,,Unified School District,,,,,,,,,,6179,4617,29,34,231,2343,4635,2128,4879,Y,,,,,,,,,1,50712170000000
20,50,71233,0000000,Stanislaus,Roberts Ferry Union Elementary,,Elementary School District,,,,,,,,,,125,68,0,0,0,48,70,25,76,Y,,,,,,,,,1,50712330000000
20,50,71233,0121525,Stanislaus,Roberts Ferry Union Elementary,Roberts Ferry Charter School Academy,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1171,Locally funded,N,K,8,45,30,0,0,0,20,30,7,32,Y,1,6,10,,2,0,14,8,1,50712330121525
20,50,71266,0000000,Stanislaus,Salida Union Elementary,,Elementary School District,,,,,,,,,,2297,1643,13,20,55,939,1665,660,1746,Y,,,,,,,,,1,50712660000000
20,50,71266,0120063,Stanislaus,Salida Union Elementary,Independence Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1098,Locally funded,N,K,8,49,39,0,0,0,25,39,14,41,Y,1,6,10,,2,0,14,8,1,50712660120063
20,50,71266,0124768,Stanislaus,Salida Union Elementary,Great Valley Academy - Salida,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1819,Directly funded,Y,K,8,900,244,0,3,0,189,258,81,302,Y,1,6,10,,1,1,14,8,1,50712660124768
20,50,71274,0000000,Stanislaus,Shiloh Elementary,,Elementary School District,,,,,,,,,,27,21,0,0,0,11,21,17,23,Y,,,,,,,,,1,50712740000000
20,50,71274,0121558,Stanislaus,Shiloh Elementary,Shiloh Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1175,Locally funded,N,K,8,159,110,0,0,0,53,110,67,118,Y,1,6,10,,2,0,14,8,1,50712740121558
20,50,71282,0000000,Stanislaus,Stanislaus Union Elementary,,Elementary School District,,,,,,,,,,3562,2151,10,323,7,1591,2239,815,2413,Y,,,,,,,,,1,50712820000000
20,50,71290,0000000,Stanislaus,Sylvan Union Elementary,,Elementary School District,,,,,,,,,,8203,4174,30,34,0,2839,4245,1232,4589,Y,,,,,,,,,1,50712900000000
20,50,71324,0000000,Stanislaus,Valley Home Joint Elementary,,Elementary School District,,,,,,,,,,177,73,0,4,0,55,87,27,93,Y,,,,,,,,,1,50713240000000
20,50,73601,0000000,Stanislaus,Newman-Crows Landing Unified,,Unified School District,,,,,,,,,,3210,760,3,10,104,1380,2027,939,2239,Y,,,,,,,,,1,50736010000000
20,50,75549,0000000,Stanislaus,Hughson Unified,,Unified School District,,,,,,,,,,2089,1044,15,6,38,596,1054,410,1135,Y,,,,,,,,,1,50755490000000
20,50,75556,0000000,Stanislaus,Riverbank Unified,,Unified School District,,,,,,,,,,2413,1856,12,30,27,1297,1930,930,2026,Y,,,,,,,,,1,50755560000000
20,50,75556,0113852,Stanislaus,Riverbank Unified,Riverbank Language Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0856,Locally funded,N,K,8,586,324,0,4,10,200,339,264,413,Y,1,6,10,,2,0,14,8,1,50755560113852
20,50,75564,0000000,Stanislaus,Oakdale Joint Unified,,Unified School District,,,,,,,,,,5347,2283,18,26,65,1704,2362,598,2455,Y,,,,,,,,,1,50755640000000
20,50,75564,5030176,Stanislaus,Oakdale Joint Unified,Oakdale Charter,Unified School District,High Schools (Public),Traditional,,Yes,0103,Locally funded,N,7,12,69,17,0,1,0,23,24,2,24,Y,1,7,10,,2,0,7,12,1,50755645030176
20,50,75572,0000000,Stanislaus,Waterford Unified,,Unified School District,,,,,,,,,,1807,1516,6,2,168,848,1521,481,1533,Y,,,,,,,,,1,50755720000000
20,50,75572,5030317,Stanislaus,Waterford Unified,Connecting Waters Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0477,Directly funded,Y,K,12,1414,613,2,17,0,433,698,44,702,Y,1,12,10,,1,1,14,12,1,50755725030317
20,50,75739,0000000,Stanislaus,Turlock Unified,,Unified School District,,,,,,,,,,14021,6486,98,32,131,5720,7960,3463,8791,Y,,,,,,,,,1,50757390000000
20,50,75739,0124669,Stanislaus,Turlock Unified,eCademy Charter at Crane,Unified School District,K-12 Schools (Public),Traditional,,Yes,1309,Directly funded,N,K,12,138,95,0,0,1,72,97,9,98,Y,1,12,10,,1,0,14,12,1,50757390124669
20,50,75739,0131185,Stanislaus,Turlock Unified,Fusion Charter,Unified School District,High Schools (Public),Traditional,,Yes,1695,Directly funded,Y,7,12,125,80,10,6,0,72,84,28,93,Y,1,7,10,,1,1,7,12,1,50757390131185
20,51,10512,0000000,Sutter,Sutter County Office of Education,,County Office of Education (COE),,,,,,,,,,357,261,5,4,0,152,268,62,275,Y,,,,,,,,,1,51105120000000
20,51,10512,0138040,Sutter,Sutter County Office of Education,AeroSTEM Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,2000,Directly funded,Y,6,12,103,44,1,2,0,43,53,6,55,Y,1,12,10,,1,1,6,12,1,51105120138040
20,51,71357,0000000,Sutter,Brittan Elementary,,Elementary School District,,,,,,,,,,451,215,0,0,0,156,217,17,219,Y,,,,,,,,,1,51713570000000
20,51,71365,0000000,Sutter,Browns Elementary,,Elementary School District,,,,,,,,,,138,63,0,2,0,38,65,12,68,Y,,,,,,,,,1,51713650000000
20,51,71373,0000000,Sutter,East Nicolaus Joint Union High,,High School District,,,,,,,,,,312,103,1,0,0,55,104,5,105,Y,,,,,,,,,1,51713730000000
20,51,71381,0000000,Sutter,Franklin Elementary,,Elementary School District,,,,,,,,,,498,146,2,1,14,98,151,42,157,Y,,,,,,,,,1,51713810000000
20,51,71399,0000000,Sutter,Live Oak Unified,,Unified School District,,,,,,,,,,1887,1470,16,9,85,977,1504,275,1532,Y,,,,,,,,,1,51713990000000
20,51,71407,0000000,Sutter,Marcum-Illinois Union Elementary,,Elementary School District,,,,,,,,,,179,83,0,1,0,44,83,15,85,Y,,,,,,,,,1,51714070000000
20,51,71407,0109793,Sutter,Marcum-Illinois Union Elementary,South Sutter Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0724,Directly funded,Y,K,12,2085,542,0,40,0,615,808,126,843,Y,1,12,10,,1,1,14,12,1,51714070109793
20,51,71415,0000000,Sutter,Meridian Elementary,,Elementary School District,,,,,,,,,,56,42,0,0,0,30,42,16,42,Y,,,,,,,,,1,51714150000000
20,51,71415,0129007,Sutter,Meridian Elementary,California Virtual Academy at Sutter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1606,Directly funded,Y,K,12,1106,524,2,6,0,484,705,37,712,Y,1,12,10,,1,1,14,12,1,51714150129007
20,51,71423,0000000,Sutter,Nuestro Elementary,,Elementary School District,,,,,,,,,,190,56,0,5,0,63,91,8,93,Y,,,,,,,,,1,51714230000000
20,51,71423,0132977,Sutter,Nuestro Elementary,Sutter Peak Charter Academy,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1764,Directly funded,Y,K,12,580,207,0,5,0,131,213,15,221,Y,1,12,10,,1,1,14,12,1,51714230132977
20,51,71431,0000000,Sutter,Pleasant Grove Joint Union,,Elementary School District,,,,,,,,,,165,52,0,1,0,33,52,7,52,Y,,,,,,,,,1,51714310000000
20,51,71449,0000000,Sutter,Sutter Union High,,High School District,,,,,,,,,,822,226,0,27,0,153,247,14,252,Y,,,,,,,,,1,51714490000000
20,51,71456,0000000,Sutter,Winship-Robbins,,Elementary School District,,,,,,,,,,121,93,0,2,4,17,93,48,98,Y,,,,,,,,,1,51714560000000
20,51,71456,0133934,Sutter,Winship-Robbins,Inspire Charter School - North,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1801,Directly funded,Y,K,12,1093,290,0,8,0,271,406,72,436,Y,1,12,10,,1,1,14,12,1,51714560133934
20,51,71456,6053334,Sutter,Winship-Robbins,Winship Community,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1826,Directly funded,Y,K,8,108,18,0,0,0,33,44,20,52,Y,1,6,10,,1,1,14,8,1,51714566053334
20,51,71464,0000000,Sutter,Yuba City Unified,,Unified School District,,,,,,,,,,12315,9308,71,85,591,5787,9360,2618,9558,Y,,,,,,,,,1,51714640000000
20,51,71464,0107318,Sutter,Yuba City Unified,Twin Rivers Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0639,Directly funded,Y,K,8,460,142,0,0,0,113,154,34,166,Y,1,6,10,,1,1,14,8,1,51714640107318
20,51,71464,5130125,Sutter,Yuba City Unified,Yuba City Charter,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0289,Directly funded,Y,K,12,275,235,1,10,9,167,235,62,235,Y,1,12,10,2,1,1,14,12,1,51714645130125
20,52,10520,0000000,Tehama,Tehama County Department of Education,,County Office of Education (COE),,,,,,,,,,50,21,1,0,0,12,21,5,26,Y,,,,,,,,,1,52105200000000
20,52,10520,6119606,Tehama,Tehama County Department of Education,Lincoln Street,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1667,Locally funded,Y,K,8,67,53,0,0,0,44,53,1,53,Y,1,6,10,,2,1,14,8,1,52105206119606
20,52,10520,6119671,Tehama,Tehama County Department of Education,Tehama eLearning Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0430,Locally funded,Y,7,12,104,64,2,12,0,58,82,3,82,Y,1,12,10,,2,1,7,12,1,52105206119671
20,52,71472,0000000,Tehama,Antelope Elementary,,Elementary School District,,,,,,,,,,763,434,9,1,0,313,434,45,440,Y,,,,,,,,,1,52714720000000
20,52,71472,0134403,Tehama,Antelope Elementary,Lassen-Antelope Volcanic Academy (LAVA),Elementary School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1813,Locally funded,N,5,8,91,60,0,0,0,31,60,1,60,Y,1,9,10,,2,0,5,8,1,52714720134403
20,52,71498,0000000,Tehama,Corning Union Elementary,,Elementary School District,,,,,,,,,,2035,1770,8,68,25,1112,1777,775,1851,Y,,,,,,,,,1,52714980000000
20,52,71506,0000000,Tehama,Corning Union High,,High School District,,,,,,,,,,1076,735,4,21,14,419,789,216,825,Y,,,,,,,,,1,52715060000000
20,52,71514,0000000,Tehama,Elkins Elementary,,Elementary School District,,,,,,,,,,9,8,0,0,0,8,8,0,8,Y,,,,,,,,,1,52715140000000
20,52,71522,0000000,Tehama,Evergreen Union,,Elementary School District,,,,,,,,,,1107,633,16,83,0,374,640,46,645,Y,,,,,,,,,1,52715220000000
20,52,71522,0132597,Tehama,Evergreen Union,Evergreen Institute of Excellence,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1754,Locally funded,N,K,12,128,76,0,2,0,49,77,0,77,Y,1,12,10,,2,0,14,12,1,52715220132597
20,52,71530,0000000,Tehama,Flournoy Union Elementary,,Elementary School District,,,,,,,,,,30,18,0,0,0,6,18,1,18,Y,,,,,,,,,1,52715300000000
20,52,71548,0000000,Tehama,Gerber Union Elementary,,Elementary School District,,,,,,,,,,374,283,4,9,4,201,303,151,321,Y,,,,,,,,,1,52715480000000
20,52,71555,0000000,Tehama,Kirkwood Elementary,,Elementary School District,,,,,,,,,,99,54,0,10,0,40,54,17,57,Y,,,,,,,,,1,52715550000000
20,52,71563,0000000,Tehama,Lassen View Union Elementary,,Elementary School District,,,,,,,,,,383,216,4,0,0,131,217,22,220,Y,,,,,,,,,1,52715630000000
20,52,71571,0000000,Tehama,Los Molinos Unified,,Unified School District,,,,,,,,,,576,433,3,23,2,246,439,106,453,Y,,,,,,,,,1,52715710000000
20,52,71621,0000000,Tehama,Red Bluff Union Elementary,,Elementary School District,,,,,,,,,,2048,1547,39,115,10,1118,1615,251,1645,Y,,,,,,,,,1,52716210000000
20,52,71639,0000000,Tehama,Red Bluff Joint Union High,,High School District,,,,,,,,,,1733,1159,15,138,8,696,1174,59,1181,Y,,,,,,,,,1,52716390000000
20,52,71647,0000000,Tehama,Reeds Creek Elementary,,Elementary School District,,,,,,,,,,181,109,9,5,0,67,111,2,111,Y,,,,,,,,,1,52716470000000
20,52,71654,0000000,Tehama,Richfield Elementary,,Elementary School District,,,,,,,,,,242,146,2,0,0,80,146,45,151,Y,,,,,,,,,1,52716540000000
20,53,10538,0000000,Trinity,Trinity County Office of Education,,County Office of Education (COE),,,,,,,,,,12,6,1,0,0,3,8,0,8,Y,,,,,,,,,1,53105380000000
20,53,10538,0125633,Trinity,Trinity County Office of Education,California Heritage Youthbuild Academy II,County Office of Education (COE),County Community,County Community School,,Yes,1809,Directly funded,N,9,12,83,76,22,15,0,43,76,2,76,Y,1,3,4,,1,0,9,12,1,53105380125633
20,53,71662,0000000,Trinity,Burnt Ranch Elementary,,Elementary School District,,,,,,,,,,85,65,0,6,0,27,65,0,65,Y,,,,,,,,,1,53716620000000
20,53,71670,0000000,Trinity,Coffee Creek Elementary,,Elementary School District,,,,,,,,,,9,2,0,0,0,1,2,0,2,Y,,,,,,,,,1,53716700000000
20,53,71696,0000000,Trinity,Douglas City Elementary,,Elementary School District,,,,,,,,,,175,72,3,2,0,55,72,10,74,Y,,,,,,,,,1,53716960000000
20,53,71738,0000000,Trinity,Junction City Elementary,,Elementary School District,,,,,,,,,,77,57,0,4,0,27,57,0,57,Y,,,,,,,,,1,53717380000000
20,53,71746,0000000,Trinity,Lewiston Elementary,,Elementary School District,,,,,,,,,,61,50,0,1,0,26,52,0,52,Y,,,,,,,,,1,53717460000000
20,53,71761,0000000,Trinity,Trinity Center Elementary,,Elementary School District,,,,,,,,,,17,10,0,1,0,4,10,0,10,Y,,,,,,,,,1,53717610000000
20,53,73833,0000000,Trinity,Southern Trinity Joint Unified,,Unified School District,,,,,,,,,,91,65,1,19,0,48,66,2,67,Y,,,,,,,,,1,53738330000000
20,53,75028,0000000,Trinity,Mountain Valley Unified,,Unified School District,,,,,,,,,,289,226,2,41,0,111,228,40,230,Y,,,,,,,,,1,53750280000000
20,53,76513,0000000,Trinity,Trinity Alps Unified,,Unified School District,,,,,,,,,,677,424,4,22,0,254,432,4,434,Y,,,,,,,,,1,53765130000000
20,54,10546,0000000,Tulare,Tulare County Office of Education,,County Office of Education (COE),,,,,,,,,,1157,762,21,5,0,346,787,122,832,Y,,,,,,,,,1,54105460000000
20,54,10546,0119602,Tulare,Tulare County Office of Education,University Preparatory High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1076,Locally funded,N,9,12,234,63,1,0,0,54,81,11,83,Y,1,7,10,,2,0,9,12,1,54105460119602
20,54,10546,0124057,Tulare,Tulare County Office of Education,Valley Life Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1293,Directly funded,Y,K,12,669,187,3,1,0,149,207,7,211,Y,1,12,10,,1,1,14,12,1,54105460124057
20,54,10546,0125542,Tulare,Tulare County Office of Education,Sycamore Valley Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1382,Directly funded,Y,K,8,378,136,1,1,1,90,145,16,150,Y,1,6,10,,1,1,14,8,1,54105460125542
20,54,10546,0135459,Tulare,Tulare County Office of Education,Blue Oak Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1860,Directly funded,Y,K,8,213,98,0,3,0,68,108,20,109,Y,1,6,10,,1,1,14,8,1,54105460135459
20,54,10546,5430327,Tulare,Tulare County Office of Education,La Sierra High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0341,Locally funded,N,7,12,239,195,8,3,1,139,200,53,201,Y,1,7,10,,2,0,7,12,1,54105465430327
20,54,10546,6119291,Tulare,Tulare County Office of Education,Eleanor Roosevelt Community Learning Center,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0395,Directly funded,Y,K,12,286,100,0,0,1,63,106,3,106,Y,1,12,10,,1,1,14,12,1,54105466119291
20,54,71795,0000000,Tulare,Allensworth Elementary,,Elementary School District,,,,,,,,,,82,77,0,0,12,56,77,52,80,Y,,,,,,,,,1,54717950000000
20,54,71803,0000000,Tulare,Alpaugh Unified,,Unified School District,,,,,,,,,,336,251,13,0,20,196,262,182,302,Y,,,,,,,,,1,54718030000000
20,54,71803,0112458,Tulare,Alpaugh Unified,California Connections Academy@Central,Unified School District,K-12 Schools (Public),Traditional,,Yes,0804,Directly funded,Y,K,12,552,360,1,1,0,284,361,19,365,Y,1,12,10,,1,1,14,12,1,54718030112458
20,54,71811,0000000,Tulare,Alta Vista Elementary,,Elementary School District,,,,,,,,,,536,492,13,3,61,372,494,334,512,Y,,,,,,,,,1,54718110000000
20,54,71811,0139477,Tulare,Alta Vista Elementary,Monarch River Academy,Elementary School District,K-12 Schools (Public),Traditional,,Yes,2057,Directly funded,Y,K,12,895,309,1,1,0,193,346,12,353,Y,1,12,10,,1,1,14,12,1,54718110139477
20,54,71829,0000000,Tulare,Buena Vista Elementary,,Elementary School District,,,,,,,,,,208,144,0,0,0,95,144,36,146,Y,,,,,,,,,1,54718290000000
20,54,71837,0000000,Tulare,Burton Elementary,,Elementary School District,,,,,,,,,,2620,1896,30,43,81,1415,2066,567,2203,Y,,,,,,,,,1,54718370000000
