year,school_code,school_name
23,124198,Extera Public
23,124222,Rise Kohyang Middle
23,124248,Pacific Law Academy
23,124255,Trivium Charter
23,124263,Laurel Tree Charter
23,124289,South Bay Charter
23,124297,Bay View Academy
23,124321,Howard Gardner Community Charter
23,124347,City Heights Preparatory Charter
23,124560,Synergy Quantum Academy
23,124669,eCademy Charter at Crane
23,124743,Oxford Preparatory Academy - South Orange County
23,124768,Great Valley Academy - Salida
23,124776,Loma Vista Charter
23,124784,Aspire Slauson Academy Charter
23,124792,Aspire Juanita Tate Academy Charter
23,124800,Aspire Inskeep Academy Charter
23,124818,Los Angeles Leadership Primary Academy
23,124826,Camino Nuevo Charter Academy #4
23,124834,Sierra Academy of Expeditionary Learning
23,124875,Sacramento Valley Charter
23,124891,Alliance Renee and Meyer Luskin Academy High
23,124909,Walden Academy
23,124917,Guajome Learning Center
23,124933,PUC Early College Academy for Leaders and Scholars (ECALS)
23,124941,Alliance Margaret M. Bloomfield Technology Academy High
23,124958,TEAM Charter
23,124990,Urban Corps of San Diego County Charter
23,125013,Chicago Park Community Charter
23,125021,Minarets Charter High
23,125237,Leadership Military Academy
23,125377,Palmdale Aerospace Academy
23,125385,"Imagine Schools, Riverside County"
23,125401,Insight @ San Diego
23,125526,Alpha: Blanca Alvarado
23,125542,Sycamore Valley Academy
23,125559,iLEAD Lancaster Charter
23,125567,Urban Montessori Charter
23,125609,KIPP Philosophers Academy
23,125617,ACE Charter High
23,125625,KIPP Scholar Academy
23,125633,California Heritage Youthbuild Academy II
23,125641,KIPP Sol Academy
23,125658,Willits Elementary Charter
23,125781,Rocketship Academy Brilliant Minds
23,125799,Rocketship Alma Academy
23,125807,Almond Acres Charter Academy
23,125823,Sierra Foothill Charter
23,125831,Santa Rosa French-American Charter (SRFACS)
23,125849,California Connections Academy Northern California
23,125864,Ednovate - USC Hybrid High College Prep
23,126003,Academies of the Antelope Valley
23,126011,Escalon Charter Academy
23,126037,Samueli Academy
23,126060,Leroy Greene Academy
23,126086,Hawking S.T.E.A.M. Charter
23,126128,REACH Leadership STEAM Academy
23,126136,Math and Science College Preparatory
23,126169,Equitas Academy #2
23,126177,Citizens of the World Charter School Silver Lake
23,126193,Citizens of the World Charter School Mar Vista
23,126219,Forest Charter
23,126227,Twin Ridges Home Study Charter
23,126292,Reedley Middle College High
23,126664,Alta Vista Community Charter
23,126714,Woodward Leadership Academy
23,126722,East Palo Alto Academy
23,126730,Kavod Charter
23,126748,LPS Oakland R & D Campus
23,126755,"Humphreys College Academy of Business, Law and Education"
23,126797,Aspire Centennial College Preparatory Academy
23,126805,Richmond Charter Academy
23,126904,Placer County Pathways Charter
23,127084,Compass Charter Schools of San Diego
23,127100,Assurance Learning Academy
23,127118,The Heights Charter
23,127134,River Islands Technology Academy II
23,127142,Highland Academy
23,127191,California Virtual Academy @ San Joaquin
23,127209,Insight School of California
23,127282,Connect Community Charter
23,127498,Environmental Charter Middle - Inglewood
23,127506,Intellectual Virtues Academy of Long Beach
23,127514,Kepler Neighborhood
23,127530,KIPP San Francisco College Preparatory
23,127548,Summit Public School: Shasta
23,127555,Loma Vista Immersion Academy
23,127605,High Tech Elementary North County
