year,cds,county_code,district_code,school_code
23,19647330115048,19,64733,0115048
23,19647330131466,19,64733,0131466
23,19647330108886,19,64733,0108886
23,19647330135509,19,64733,0135509
23,19647336061584,19,64733,6061584
23,19647336061477,19,64733,6061477
23,19647330133710,19,64733,0133710
23,19647330114967,19,64733,0114967
23,19647330129833,19,64733,0129833
23,19647330117978,19,64733,0117978
23,19647331933746,19,64733,1933746
23,19647331931864,19,64733,1931864
23,19647336017438,19,64733,6017438
23,19647336017529,19,64733,6017529
23,19647330112060,19,64733,0112060
23,19647330100677,19,64733,0100677
23,19647330137471,19,64733,0137471
23,19647330117952,19,64733,0117952
23,19647336117048,19,64733,6117048
23,19647330101196,19,64733,0101196
23,19647336121081,19,64733,6121081
23,19647330117937,19,64733,0117937
23,19647330115287,19,64733,0115287
23,19647330121137,19,64733,0121137
23,19647330127985,19,64733,0127985
23,19647330140111,19,64733,0140111
23,19647330123984,19,64733,0123984
23,19647330135954,19,64733,0135954
23,19647330108910,19,64733,0108910
23,19647330122655,19,64733,0122655
23,19647330123166,19,64733,0123166
23,19647330106351,19,64733,0106351
23,19647330115113,19,64733,0115113
23,19647330109884,19,64733,0109884
23,19647336017693,19,64733,6017693
23,19647336017701,19,64733,6017701
23,19647330128512,19,64733,0128512
23,19647330101444,19,64733,0101444
23,19647330121707,19,64733,0121707
23,19647330135517,19,64733,0135517
23,19647330121699,19,64733,0121699
23,19647330120014,19,64733,0120014
23,19647330141481,19,64733,0141481
23,19647330131771,19,64733,0131771
23,19647330127670,19,64733,0127670
23,19647330100867,19,64733,0100867
23,19647330125609,19,64733,0125609
23,19647330131797,19,64733,0131797
23,19647330139071,19,64733,0139071
23,19647330117903,19,64733,0117903
23,19647330125625,19,64733,0125625
23,19647330125641,19,64733,0125641
23,19647330129460,19,64733,0129460
23,19647336017743,19,64733,6017743
23,19647330108928,19,64733,0108928
23,19647330137513,19,64733,0137513
23,19647330131904,19,64733,0131904
23,19647336017891,19,64733,6017891
23,19647330110304,19,64733,0110304
23,19647331996610,19,64733,1996610
23,19647330124818,19,64733,0124818
23,19647336058150,19,64733,6058150
23,19647330117622,19,64733,0117622
23,19647330117648,19,64733,0117648
23,19647330117655,19,64733,0117655
23,19647330122747,19,64733,0122747
23,19647336018063,19,64733,6018063
23,19647330126136,19,64733,0126136
23,19647330137562,19,64733,0137562
23,19647330114959,19,64733,0114959
23,19647336018204,19,64733,6018204
23,19647336119044,19,64733,6119044
23,19647330102483,19,64733,0102483
23,19647330100289,19,64733,0100289
23,19647336018287,19,64733,6018287
23,19647330102541,19,64733,0102541
23,19647330120071,19,64733,0120071
23,19647330111211,19,64733,0111211
23,19647330128371,19,64733,0128371
23,19647330117614,19,64733,0117614
23,19647330133702,19,64733,0133702
23,19647330117911,19,64733,0117911
23,19647330111484,19,64733,0111484
23,19647330102335,19,64733,0102335
23,19647336097927,19,64733,6097927
23,19647330101675,19,64733,0101675
23,19647330109934,19,64733,0109934
23,19647336018642,19,64733,6018642
23,19647336018634,19,64733,6018634
23,19647331995836,19,64733,1995836
23,19647330122630,19,64733,0122630
23,19647336120489,19,64733,6120489
23,19647330117846,19,64733,0117846
23,19647336058267,19,64733,6058267
23,19647336018725,19,64733,6018725
23,19647336018774,19,64733,6018774
23,19647330107755,19,64733,0107755
23,19647330127936,19,64733,0127936
23,19647330133298,19,64733,0133298
23,19647330129619,19,64733,0129619
23,19647336116750,19,64733,6116750
23,19647330124933,19,64733,0124933
23,19647330112201,19,64733,0112201
23,19647330129593,19,64733,0129593
23,19647330102442,19,64733,0102442
23,19647330122606,19,64733,0122606
23,19647330102426,19,64733,0102426
23,19647330133280,19,64733,0133280
23,19647330133272,19,64733,0133272
23,19647336120471,19,64733,6120471
23,19647330101683,19,64733,0101683
23,19647331937226,19,64733,1937226
23,19647330136994,19,64733,0136994
23,19647330133868,19,64733,0133868
23,19647330124222,19,64733,0124222
23,19647336018923,19,64733,6018923
23,19647336019079,19,64733,6019079
23,19647330139097,19,64733,0139097
23,19647336019111,19,64733,6019111
23,19647336019186,19,64733,6019186
23,19647330137604,19,64733,0137604
23,19647330112508,19,64733,0112508
23,19647330100669,19,64733,0100669
23,19647330136986,19,64733,0136986
23,19647336019392,19,64733,6019392
23,19647331938554,19,64733,1938554
23,19647330106427,19,64733,0106427
23,19647330117895,19,64733,0117895
23,19647330124560,19,64733,0124560
23,19647331938612,19,64733,1938612
23,19647330122242,19,64733,0122242
23,19647330138305,19,64733,0138305
23,19647330129627,19,64733,0129627
23,19647330134148,19,64733,0134148
23,19647336019525,19,64733,6019525
23,19647336019533,19,64733,6019533
23,19647331938885,19,64733,1938885
23,19647330132027,19,64733,0132027
23,19647330122754,19,64733,0122754
23,19647330122838,19,64733,0122838
23,19647330137612,19,64733,0137612
23,19647330133694,19,64733,0133694
23,19647330127894,19,64733,0127894
23,19647330120022,19,64733,0120022
23,19647336019673,19,64733,6019673
23,19647336019715,19,64733,6019715
23,19647330129866,19,64733,0129866
23,19647330122739,19,64733,0122739
23,19647330139089,19,64733,0139089
23,19647330137521,19,64733,0137521
23,19647330100750,19,64733,0100750
23,19647336114912,19,64733,6114912
23,19647330120527,19,64733,0120527
23,19647336019855,19,64733,6019855
23,19647336019939,19,64733,6019939
23,19647336019954,19,64733,6019954
23,19647330135632,19,64733,0135632
