year,cds,county_code,district_code,school_code
20,07617886004543,07,61788,6004543
20,07617886004568,07,61788,6004568
20,07617886004576,07,61788,6004576
20,07617886061162,07,61788,6061162
20,07617886084966,07,61788,6084966
20,07617886098578,07,61788,6098578
20,07617886109383,07,61788,6109383
20,07617960000000,07,61796,0000000
20,07617960000001,07,61796,0000001
20,07617960101477,07,61796,0101477
20,07617960110973,07,61796,0110973
20,07617960126805,07,61796,0126805
20,07617960129643,07,61796,0129643
20,07617960132100,07,61796,0132100
20,07617960132118,07,61796,0132118
20,07617960132233,07,61796,0132233
20,07617960133637,07,61796,0133637
20,07617960135434,07,61796,0135434
20,07617960136903,07,61796,0136903
20,07617960730291,07,61796,0730291
20,07617960730325,07,61796,0730325
20,07617960730598,07,61796,0730598
20,07617960732164,07,61796,0732164
20,07617960732941,07,61796,0732941
20,07617960733253,07,61796,0733253
20,07617960733659,07,61796,0733659
20,07617960735316,07,61796,0735316
20,07617960735902,07,61796,0735902
20,07617966004600,07,61796,6004600
20,07617966004659,07,61796,6004659
20,07617966004667,07,61796,6004667
20,07617966004691,07,61796,6004691
20,07617966004733,07,61796,6004733
20,07617966004741,07,61796,6004741
20,07617966004758,07,61796,6004758
20,07617966004766,07,61796,6004766
20,07617966004774,07,61796,6004774
20,07617966004782,07,61796,6004782
20,07617966004808,07,61796,6004808
20,07617966004824,07,61796,6004824
20,07617966004832,07,61796,6004832
20,07617966004840,07,61796,6004840
20,07617966004857,07,61796,6004857
20,07617966004865,07,61796,6004865
20,07617966004873,07,61796,6004873
20,07617966004881,07,61796,6004881
20,07617966004899,07,61796,6004899
20,07617966004907,07,61796,6004907
20,07617966004915,07,61796,6004915
20,07617966004931,07,61796,6004931
20,07617966004956,07,61796,6004956
20,07617966004964,07,61796,6004964
20,07617966004972,07,61796,6004972
20,07617966004980,07,61796,6004980
20,07617966004998,07,61796,6004998
20,07617966005003,07,61796,6005003
20,07617966005011,07,61796,6005011
20,07617966005037,07,61796,6005037
20,07617966005045,07,61796,6005045
20,07617966057210,07,61796,6057210
20,07617966057228,07,61796,6057228
20,07617966057236,07,61796,6057236
20,07617966057244,07,61796,6057244
20,07617966061170,07,61796,6061170
20,07617966097141,07,61796,6097141
20,07617966099717,07,61796,6099717
20,07617966112015,07,61796,6112015
20,07617966114094,07,61796,6114094
20,07617966118368,07,61796,6118368
20,07617966119515,07,61796,6119515
20,07617966120885,07,61796,6120885
20,07618040000000,07,61804,0000000
20,07618040000001,07,61804,0000001
20,07618040102566,07,61804,0102566
20,07618040108324,07,61804,0108324
20,07618040109173,07,61804,0109173
20,07618040113118,07,61804,0113118
20,07618040113589,07,61804,0113589
20,07618040116541,07,61804,0116541
20,07618040119032,07,61804,0119032
20,07618040132902,07,61804,0132902
20,07618040730051,07,61804,0730051
20,07618040730218,07,61804,0730218
20,07618040734368,07,61804,0734368
20,07618040736504,07,61804,0736504
20,07618040736819,07,61804,0736819
20,07618046005060,07,61804,6005060
20,07618046005078,07,61804,6005078
20,07618046005086,07,61804,6005086
20,07618046005094,07,61804,6005094
