year,school_code,school_name
20,113464,Aveson Global Leadership Academy
20,113472,Aveson School of Leaders
20,113498,Poinsettia Elementary
20,113506,Taylor Mountain Elementary
20,113514,Louise Foussat Elementary
20,113522,Cesar Chavez Middle
20,113530,Santa Rosa Charter School for the Arts
20,113548,Granite Ridge Intermediate
20,113555,Clovis North High
20,113563,Bud Rank Elementary
20,113571,Vista del Lago High
20,113589,Live Oak Elementary
20,113597,Phillip M. Stokoe Elementary
20,113605,Lake Hills Elementary
20,113621,Russell Ranch Elementary
20,113639,Mission Valley Elementary
20,113647,Dr. Bernice Jameson Todd Academy
20,113654,Rosa Parks Elementary
20,113662,Voices College-Bound Language Academy
20,113688,Perdew Elementary
20,113696,Temecula Luiseno Elementary
20,113704,Rocketship Mateo Sheedy Elementary
20,113712,Orange Grove Elementary
20,113738,Veterans Elementary
20,113746,Mesa View Elementary
20,113753,Bobby Duke Middle
20,113761,Orchard Park
20,113779,West Palms Conservatory
20,113787,Cesar Chavez Community
20,113795,Crossroads Elementary
20,113803,Mary Ann Sanders Elementary
20,113811,Deborah A. Williams Elementary
20,113829,Mario G. Olmos Elementary
20,113837,Hacienda Elementary
20,113852,Riverbank Language Academy
20,113878,Higher Learning Academy
20,113894,Pasadena Rosebud Academy
20,113928,Riverside Preparatory
20,113936,Tournament Hills Elementary
20,113944,Beech Avenue Elementary
20,113951,Old River Elementary
20,113977,Rio Vista Middle
20,113985,Cesar Chavez Elementary
20,113993,Harvest Elementary
20,114009,Wolf Canyon Elementary
20,114025,Lincoln High
20,114033,Rodriguez Elementary
20,114041,Joyner Elementary
20,114058,Lisa J. Mails Elementary
20,114066,Ethan A Chase Middle
20,114074,Farmdale Elementary
20,114090,Mission Crest Elementary
20,114108,Cedar Middle
20,114140,George and Evelyn Stein Continuation
20,114157,Patriot High
20,114165,Pixley Middle
20,114181,Patricia Beatty Elementary
20,114199,John H. Liechty Middle
20,114207,Feather River Academy
20,114215,Lakeport Community Day
20,114223,Evergreen Community Day School (K-5)
20,114256,Inland Leaders Charter
20,114264,North County Trade Tech High
20,114272,SAVA - Sacramento Academic and Vocational Academy
20,114314,Bitney Prep High
20,114322,Yuba River Charter
20,114330,Nevada City School of the Arts
