year,school_code,school_name
24,123299,Rocketship Mosaic Elementary
24,123505,Mission Preparatory
24,123521,Charter Alternative Program (CAP)
24,123729,Community Roots Academy
24,123737,Three Rivers Charter
24,123760,Gilroy Prep (a Navigator School)
24,123778,Old Town Academy K-8 Charter
24,123786,Credo High
24,123794,Summit Public School: Tahoma
24,123802,Health Careers Academy
24,123810,Wildflower Open Classroom
24,123901,Capitol Collegiate Academy
24,123968,Community School for Creative Education
24,123984,ISANA Cardinal Academy
24,123992,Animo Ellen Ochoa Charter Middle
24,124008,Animo James B. Taylor Charter Middle
24,124016,Animo Legacy Charter Middle
24,124032,Competitive Edge Charter Academy (CECA)
24,124040,Grow Academy Arvin
24,124057,Valley Life Charter
24,124065,Sunrise Middle
24,124164,Redwood Preparatory Charter
24,124172,Yu Ming Charter
24,124198,Extera Public
24,124222,Rise Kohyang Middle
24,124248,Pacific Law Academy
24,124255,Trivium Charter
24,124263,Laurel Tree Charter
24,124289,South Bay Charter
24,124297,Bay View Academy
24,124321,Howard Gardner Community Charter
24,124347,City Heights Preparatory Charter
24,124560,Synergy Quantum Academy
24,124669,eCademy Charter at Crane
24,124743,Oxford Preparatory Academy - South Orange County
24,124768,Great Valley Academy - Salida
24,124776,Loma Vista Charter
24,124784,Aspire Slauson Academy Charter
24,124792,Aspire Juanita Tate Academy Charter
24,124800,Aspire Inskeep Academy Charter
24,124818,Los Angeles Leadership Primary Academy
24,124826,Camino Nuevo Charter Academy #4
24,124834,Sierra Academy of Expeditionary Learning
24,124875,Sacramento Valley Charter
24,124891,Alliance Renee and Meyer Luskin Academy High
24,124909,Walden Academy
24,124917,Guajome Learning Centers
24,124933,PUC Early College Academy for Leaders and Scholars (ECALS)
24,124941,Alliance Margaret M. Bloomfield Technology Academy High
24,124958,TEAM Charter
24,124990,Urban Corps of San Diego County Charter
24,125013,Chicago Park Community Charter
24,125021,Minarets Charter High
24,125237,Leadership Military Academy
24,125377,Palmdale Aerospace Academy
24,125385,"Imagine Schools, Riverside County"
24,125401,Insight @ San Diego
24,125526,Alpha: Blanca Alvarado
24,125542,Sycamore Valley Academy
24,125559,iLEAD Lancaster Charter
24,125567,Urban Montessori Charter
24,125609,KIPP Philosophers Academy
24,125617,ACE Charter High
24,125625,KIPP Scholar Academy
24,125633,California Heritage Youthbuild Academy II
24,125641,KIPP Sol Academy
24,125658,Willits Elementary Charter
24,125781,Rocketship Academy Brilliant Minds
24,125799,Rocketship Alma Academy
24,125807,Almond Acres Charter Academy
24,125823,Sierra Foothill Charter
24,125831,Santa Rosa French-American Charter (SRFACS)
24,125849,California Connections Academy Northern California
24,125864,Ednovate - USC Hybrid High College Prep
24,126003,Academies of the Antelope Valley
24,126011,Escalon Charter Academy
24,126037,Samueli Academy
24,126060,Leroy Greene Academy
24,126086,Hawking S.T.E.A.M. Charter
24,126128,REACH Leadership STEAM Academy
24,126136,Math and Science College Preparatory
24,126169,Equitas Academy #2
24,126177,Citizens of the World Charter School Silver Lake
24,126193,Citizens of the World Charter School Mar Vista
24,126219,Forest Charter
24,126227,Twin Ridges Home Study Charter
24,126292,Reedley Middle College High
24,126714,Woodward Leadership Academy
24,126722,East Palo Alto Academy
24,126730,Kavod Charter
24,126748,LPS Oakland R & D Campus
24,126755,ABLE Charter
24,126797,Aspire Centennial College Preparatory Academy
24,126805,Richmond Charter Academy
24,126904,Placer County Pathways Charter
24,127084,Compass Charter Schools of San Diego
24,127100,Assurance Learning Academy
24,127118,The Heights Charter
24,127134,River Islands Technology Academy II
24,127142,Highland Academy
24,127191,California Virtual Academy @ San Joaquin
24,127209,Insight School of California
24,127282,Connect Community Charter
24,127498,Environmental Charter Middle - Inglewood
24,127506,Intellectual Virtues Academy of Long Beach
24,127514,Kepler Neighborhood
24,127530,KIPP San Francisco College Preparatory
24,127548,Summit Public School: Shasta
24,127555,Loma Vista Immersion Academy
24,127605,High Tech Elementary North County
24,127647,e3 Civic High
24,127670,KIPP Iluminar Academy
24,127688,Hollister Prep
24,127696,Knowledge Enlightens You (KEY) Academy
24,127886,City Language Immersion Charter
24,127894,Valor Academy High
24,127910,Camino Nuevo High #2
24,127928,Rocklin Academy Gateway
24,127936,PREPA TEC - Los Angeles
24,127944,Hayward Twin Oaks Montessori
24,127969,Discovery Charter II
24,127985,Ingenium Charter Middle
24,128009,Alliance Virgil Roberts Leadership Academy
24,128025,Lashon Academy
24,128033,Alliance College-Ready Middle Academy 8
24,128041,Alliance Kory Hunter Middle
24,128058,Alliance College-Ready Middle Academy 12
24,128074,Cesar Chavez Language Academy
24,128108,Rocketship Spark Academy
24,128124,Gateway International
24,128132,Extera Public School No. 2
24,128223,Bella Mente Montessori Academy
24,128371,New Horizons Charter Academy
24,128397,CBK Charter
24,128413,Aspire College Academy
24,128421,Harbor Springs Charter
24,128439,Empire Springs Charter
24,128447,The Education Corps
24,128454,College Bridge Academy
24,128462,Taylion High Desert Academy/Adelanto
24,128488,Family First Charter
24,128496,New Opportunities Charter
24,128504,Peak to Peak Mountain Charter
24,128512,KIPP Academy of Innovation
24,128728,Da Vinci Connect
24,128736,Opportunities for Learning - Duarte
24,128777,Gateway College and Career Academy
24,128991,Grace Hopper STEM Academy
24,129007,California Virtual Academy at Sutter
24,129015,Yosemite-Wawona Elementary Charter
24,129023,Stanislaus Alternative Charter
24,129205,KIPP Heritage Academy
24,129213,Alpha: Jose Hernandez
24,129221,MethodSchools
24,129247,ACE Esperanza Middle
24,129270,Animo Mae Jemison Charter Middle
24,129387,Empower Language Academy
24,129395,Elevate
24,129460,KIPP Vida Preparatory Academy
24,129494,Kairos Public
24,129528,Caliber: Beta Academy
24,129577,STREAM Charter
24,129593,PUC Inspire Charter Academy
24,129601,California Connections Academy North Bay
24,129619,PUC Community Charter Elementary
24,129627,TEACH Tech Charter High
24,129635,Downtown Charter Academy
